,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month
6407,21143,78.0,8.0,8.0,9.0,9.0,9.0,8.0,55,2.62
6408,50495,84.0,9.0,8.0,9.0,9.0,9.0,9.0,53,2.57
6409,24859,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.44
6410,6426,68.0,8.0,7.0,9.0,7.0,9.0,7.0,13,0.63
6411,53860,92.0,10.0,9.0,9.0,10.0,9.0,9.0,31,1.61
6412,45072,96.0,10.0,9.0,10.0,10.0,9.0,9.0,15,0.76
6413,24927,87.0,9.0,9.0,9.0,10.0,9.0,9.0,115,5.49
6414,32781,100.0,10.0,10.0,10.0,10.0,9.0,10.0,11,0.53
6415,73297,57.0,7.0,8.0,8.0,7.0,9.0,5.0,8,0.39
6416,73695,92.0,10.0,9.0,10.0,10.0,10.0,10.0,34,1.85
6417,24340,92.0,9.0,9.0,8.0,10.0,10.0,9.0,18,0.88
6418,5127,100.0,10.0,10.0,10.0,10.0,9.0,10.0,19,1.12
6419,38763,96.0,10.0,9.0,10.0,10.0,9.0,10.0,16,0.79
6420,9353,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.67
6421,35028,96.0,10.0,10.0,10.0,10.0,9.0,10.0,97,4.63
6422,52171,97.0,10.0,10.0,10.0,10.0,10.0,10.0,84,4.1
6423,22782,85.0,9.0,9.0,9.0,9.0,9.0,9.0,44,2.13
6424,22103,99.0,10.0,10.0,10.0,10.0,10.0,10.0,82,4.71
6425,28885,99.0,10.0,10.0,10.0,10.0,10.0,10.0,59,2.82
6426,35330,80.0,9.0,7.0,10.0,10.0,10.0,9.0,5,0.24
6427,43609,87.0,10.0,7.0,10.0,9.0,9.0,8.0,3,0.15
6428,59058,100.0,10.0,9.0,10.0,10.0,10.0,10.0,3,0.16
6429,38664,100.0,10.0,9.0,10.0,10.0,9.0,9.0,2,0.1
6430,32254,94.0,10.0,9.0,10.0,10.0,10.0,9.0,51,2.81
6431,20497,96.0,10.0,10.0,10.0,10.0,10.0,9.0,38,1.84
6432,22835,97.0,10.0,10.0,10.0,10.0,10.0,10.0,13,0.64
6433,14496,98.0,10.0,10.0,10.0,10.0,10.0,10.0,22,1.46
6434,62219,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.25
6435,6219,,,,,,,,0,
6436,44446,89.0,9.0,9.0,10.0,10.0,10.0,9.0,42,2.02
6437,74944,78.0,7.0,7.0,9.0,9.0,8.0,8.0,8,0.39
6438,55045,,,,,,,,0,
6439,50956,99.0,10.0,10.0,10.0,10.0,10.0,10.0,54,2.83
6440,61301,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,0.46
6441,44842,,,,,,,,0,
6442,16189,97.0,10.0,10.0,10.0,10.0,8.0,9.0,8,0.42
6443,45998,100.0,10.0,10.0,10.0,10.0,9.0,10.0,16,0.82
6444,46419,80.0,8.0,6.0,10.0,10.0,8.0,8.0,1,0.05
6445,52406,75.0,9.0,9.0,9.0,9.0,10.0,8.0,25,1.21
6446,7936,,,,,,,,0,
6447,28393,93.0,9.0,10.0,10.0,10.0,8.0,10.0,34,2.41
6448,50612,97.0,10.0,10.0,10.0,10.0,10.0,10.0,25,1.22
6449,70372,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.24
6450,11609,98.0,10.0,10.0,10.0,10.0,9.0,10.0,25,1.21
6451,24872,93.0,9.0,9.0,9.0,9.0,10.0,9.0,3,0.15
6452,69003,93.0,9.0,9.0,8.0,7.0,8.0,8.0,6,0.3
6453,73360,97.0,10.0,10.0,9.0,9.0,10.0,10.0,7,0.34
6454,9986,97.0,10.0,9.0,10.0,10.0,10.0,10.0,23,1.13
6455,36553,94.0,10.0,9.0,10.0,10.0,9.0,9.0,26,1.31
6456,42678,88.0,9.0,9.0,10.0,10.0,10.0,9.0,28,1.4
6457,58482,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.07
6458,46147,88.0,9.0,9.0,10.0,9.0,9.0,9.0,135,6.6
6459,46451,87.0,9.0,9.0,9.0,9.0,9.0,9.0,77,3.71
6460,2323,,,,,,,,0,
6461,51427,97.0,10.0,10.0,9.0,10.0,9.0,10.0,22,1.52
6462,44615,87.0,10.0,8.0,10.0,10.0,10.0,9.0,3,0.18
6463,23281,95.0,10.0,10.0,10.0,10.0,10.0,9.0,40,1.97
6464,37010,100.0,10.0,10.0,10.0,10.0,9.0,9.0,3,0.15
6465,39676,95.0,10.0,10.0,9.0,10.0,9.0,9.0,15,0.92
6466,73280,90.0,9.0,9.0,9.0,10.0,10.0,9.0,14,1.06
6467,42378,,,,,,,,0,
6468,25072,100.0,10.0,10.0,10.0,10.0,9.0,9.0,4,0.23
6469,53321,91.0,10.0,10.0,10.0,10.0,9.0,10.0,9,0.48
6470,56929,92.0,9.0,10.0,10.0,10.0,9.0,9.0,12,0.59
6471,13628,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.16
6472,2206,96.0,10.0,10.0,10.0,10.0,10.0,9.0,22,1.08
6473,34302,97.0,9.0,9.0,10.0,10.0,10.0,9.0,18,1.11
6474,14708,95.0,10.0,7.0,10.0,9.0,10.0,10.0,4,0.2
6475,37240,,,,,,,,0,
6476,57408,90.0,9.0,9.0,10.0,10.0,10.0,9.0,24,1.37
6477,30935,83.0,9.0,8.0,8.0,8.0,10.0,9.0,10,0.48
6478,49093,79.0,9.0,8.0,9.0,9.0,9.0,9.0,90,4.35
6479,51073,,,,,,,,0,
6480,64297,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.06
6481,67173,,,,,,,,0,
6482,21054,98.0,10.0,10.0,10.0,10.0,10.0,10.0,17,0.86
6483,28755,96.0,10.0,10.0,10.0,10.0,8.0,9.0,53,2.78
6484,66805,96.0,10.0,10.0,10.0,10.0,10.0,10.0,16,0.8
6485,67177,100.0,10.0,9.0,10.0,10.0,10.0,10.0,3,0.17
6486,50634,80.0,9.0,10.0,7.0,10.0,10.0,9.0,4,0.22
6487,5186,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.05
6488,74457,95.0,9.0,10.0,10.0,10.0,9.0,9.0,30,1.53
6489,66790,,,,,,,,0,
6490,6519,87.0,9.0,7.0,9.0,9.0,9.0,8.0,3,0.15
6491,60534,90.0,9.0,9.0,9.0,9.0,10.0,8.0,8,0.45
6492,4246,93.0,10.0,9.0,10.0,10.0,10.0,10.0,7,0.35
6493,46842,100.0,10.0,10.0,10.0,10.0,10.0,10.0,48,2.75
6494,64487,88.0,9.0,9.0,10.0,9.0,9.0,9.0,33,1.67
6495,11380,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.1
6496,19415,99.0,10.0,10.0,10.0,10.0,10.0,10.0,32,1.74
6497,21122,98.0,10.0,10.0,10.0,10.0,9.0,9.0,11,0.55
6498,40469,97.0,10.0,9.0,10.0,10.0,9.0,10.0,8,0.43
6499,690,94.0,10.0,8.0,9.0,9.0,10.0,10.0,11,0.54
6500,39615,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.15
6501,76863,80.0,9.0,9.0,10.0,10.0,10.0,9.0,3,0.15
6502,39540,,,,,,,,0,
6503,36878,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.29
6504,26626,96.0,10.0,9.0,10.0,10.0,10.0,9.0,18,0.89
6505,10141,97.0,10.0,10.0,10.0,10.0,10.0,10.0,69,3.4
6506,73574,,,,,,,,0,
6507,23548,98.0,9.0,10.0,10.0,10.0,10.0,10.0,8,0.46
6508,3314,,,,,,,,0,
6509,68799,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.06
6510,3346,,,,,,,,0,
6511,25869,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.2
6512,19675,94.0,10.0,10.0,10.0,10.0,9.0,9.0,52,2.91
6513,6658,99.0,10.0,10.0,10.0,10.0,10.0,10.0,20,1.01
6514,64032,92.0,9.0,9.0,10.0,10.0,9.0,9.0,103,5.35
6515,9226,100.0,10.0,8.0,10.0,8.0,10.0,10.0,2,0.1
6516,54187,97.0,10.0,10.0,10.0,10.0,10.0,10.0,22,1.26
6517,32419,,,,,,,,0,
6518,8474,,,,,,,,0,
6519,47042,80.0,10.0,10.0,6.0,6.0,10.0,8.0,1,0.06
6520,39061,90.0,9.0,10.0,9.0,10.0,10.0,9.0,4,0.21
6521,59961,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.15
6522,58856,98.0,10.0,10.0,10.0,10.0,10.0,10.0,73,3.58
6523,11516,93.0,10.0,10.0,10.0,10.0,10.0,10.0,59,2.91
6524,67226,87.0,8.0,9.0,9.0,9.0,10.0,9.0,11,0.55
6525,11102,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12,0.61
6526,64778,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.11
6527,41666,99.0,10.0,10.0,10.0,10.0,10.0,10.0,30,1.49
6528,58256,90.0,8.0,7.0,6.0,6.0,8.0,8.0,2,0.1
6529,35342,100.0,10.0,10.0,,,,,1,0.05
6530,26878,96.0,10.0,9.0,9.0,10.0,10.0,9.0,15,0.86
6531,21532,100.0,8.0,8.0,8.0,8.0,8.0,8.0,1,0.06
6532,37644,90.0,10.0,10.0,10.0,9.0,9.0,10.0,2,0.1
6533,28570,97.0,10.0,10.0,10.0,10.0,10.0,10.0,16,0.81
6534,22488,83.0,9.0,8.0,10.0,9.0,8.0,8.0,8,0.4
6535,836,,,,,,,,0,
6536,35865,50.0,5.0,4.0,8.0,8.0,8.0,6.0,4,0.2
6537,75056,85.0,9.0,9.0,9.0,10.0,9.0,8.0,19,1.0
6538,15552,92.0,9.0,8.0,7.0,9.0,10.0,8.0,5,0.64
6539,63416,100.0,10.0,7.0,8.0,7.0,9.0,10.0,3,0.15
6540,64225,82.0,9.0,8.0,9.0,9.0,9.0,8.0,53,2.61
6541,2835,100.0,10.0,10.0,10.0,9.0,9.0,10.0,17,0.92
6542,7633,94.0,10.0,9.0,9.0,10.0,10.0,9.0,24,1.23
6543,29693,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.09
6544,69559,97.0,10.0,10.0,10.0,10.0,10.0,10.0,42,2.3
6545,4180,92.0,9.0,8.0,10.0,10.0,10.0,10.0,6,0.29
6546,75143,90.0,9.0,9.0,10.0,10.0,10.0,9.0,4,0.23
6547,73277,,,,,,,,7,0.34
6548,17795,98.0,10.0,10.0,10.0,10.0,9.0,10.0,13,0.87
6549,47834,,,,,,,,0,
6550,34135,80.0,8.0,8.0,10.0,10.0,10.0,8.0,2,0.16
6551,10156,,,,,,,,0,
6552,60702,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.6
6553,63328,92.0,9.0,9.0,10.0,10.0,10.0,9.0,30,1.58
6554,14571,99.0,10.0,10.0,10.0,10.0,9.0,10.0,24,1.22
6555,2105,,,,,,,,0,
6556,51690,93.0,10.0,10.0,10.0,10.0,10.0,9.0,17,0.85
6557,57624,98.0,10.0,10.0,10.0,10.0,9.0,10.0,101,5.32
6558,73609,,,,,,,,0,
6559,4191,96.0,10.0,10.0,10.0,10.0,10.0,9.0,81,4.04
6560,46004,100.0,10.0,10.0,9.0,9.0,9.0,9.0,2,0.12
6561,70560,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12,0.69
6562,65426,99.0,10.0,10.0,10.0,10.0,10.0,10.0,21,1.07
6563,72729,95.0,10.0,10.0,10.0,10.0,9.0,9.0,60,2.12
6564,9777,98.0,10.0,10.0,10.0,10.0,9.0,10.0,37,1.84
6565,8869,100.0,9.0,10.0,9.0,10.0,10.0,8.0,3,0.22
6566,19112,95.0,9.0,9.0,10.0,10.0,9.0,9.0,39,1.99
6567,3723,88.0,10.0,8.0,10.0,10.0,10.0,10.0,6,0.37
6568,10292,91.0,9.0,10.0,9.0,9.0,10.0,9.0,33,1.63
6569,46774,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.05
6570,65425,,,,,,,,0,
6571,17453,91.0,9.0,9.0,9.0,10.0,10.0,9.0,38,1.99
6572,71487,,,,,,,,0,
6573,61534,90.0,10.0,9.0,10.0,8.0,10.0,9.0,2,0.12
6574,8283,98.0,10.0,10.0,10.0,10.0,10.0,10.0,41,2.12
6575,33793,89.0,9.0,9.0,10.0,10.0,10.0,9.0,20,1.05
6576,32860,97.0,10.0,10.0,10.0,10.0,9.0,10.0,33,1.68
6577,68147,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.21
6578,48109,99.0,10.0,10.0,10.0,10.0,9.0,9.0,43,2.1
6579,37809,98.0,10.0,10.0,10.0,10.0,10.0,10.0,74,3.72
6580,123,91.0,9.0,9.0,9.0,9.0,10.0,9.0,25,1.27
6581,37784,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.2
6582,53007,86.0,9.0,10.0,10.0,10.0,9.0,9.0,22,1.09
6583,23350,,,,,,,,0,
6584,36124,88.0,9.0,8.0,10.0,10.0,10.0,9.0,7,0.35
6585,10211,80.0,9.0,8.0,9.0,9.0,9.0,9.0,25,1.27
6586,73347,99.0,10.0,10.0,10.0,10.0,9.0,10.0,61,3.04
6587,23627,,,,,,,,1,0.06
6588,57663,100.0,10.0,10.0,10.0,10.0,10.0,10.0,23,1.16
6589,41939,96.0,10.0,9.0,10.0,10.0,9.0,9.0,19,1.02
6590,61178,,,,,,,,0,
6591,20479,95.0,9.0,9.0,10.0,10.0,9.0,9.0,22,1.1
6592,70685,100.0,10.0,10.0,10.0,10.0,10.0,10.0,11,0.55
6593,23224,,,,,,,,0,
6594,22745,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.17
6595,14669,,,,,,,,0,
6596,41162,91.0,9.0,9.0,10.0,10.0,10.0,9.0,43,2.15
6597,49889,80.0,8.0,8.0,8.0,8.0,9.0,9.0,16,0.8
6598,5586,,,,,,,,0,
6599,14840,53.0,10.0,10.0,10.0,7.0,8.0,8.0,3,0.2
6600,18384,100.0,10.0,10.0,10.0,10.0,10.0,10.0,52,2.58
6601,58863,91.0,8.0,9.0,8.0,9.0,9.0,8.0,8,0.41
6602,37791,91.0,9.0,9.0,9.0,9.0,10.0,9.0,52,2.74
6603,49594,100.0,10.0,9.0,9.0,10.0,9.0,10.0,3,0.15
6604,3195,88.0,8.0,9.0,9.0,10.0,10.0,8.0,5,0.27
6605,54894,,,,,,,,0,
6606,42266,100.0,10.0,9.0,10.0,10.0,9.0,10.0,6,0.38
6607,44800,98.0,10.0,10.0,10.0,10.0,10.0,9.0,9,0.47
6608,1343,89.0,9.0,9.0,9.0,9.0,8.0,9.0,25,1.23
6609,66794,95.0,10.0,10.0,10.0,10.0,10.0,9.0,27,1.35
6610,65486,86.0,9.0,9.0,9.0,8.0,9.0,9.0,24,1.23
6611,44568,86.0,9.0,8.0,10.0,10.0,10.0,9.0,10,0.52
6612,18738,,,,,,,,0,
6613,63732,87.0,7.0,8.0,7.0,9.0,10.0,8.0,3,0.24
6614,54022,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.06
6615,18972,84.0,9.0,7.0,10.0,10.0,9.0,9.0,11,0.57
6616,20503,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,0.77
6617,72641,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12,0.6
6618,3851,99.0,10.0,10.0,10.0,10.0,10.0,10.0,17,0.84
6619,9681,99.0,10.0,10.0,10.0,10.0,10.0,10.0,30,1.6
6620,37852,99.0,10.0,10.0,10.0,10.0,10.0,10.0,42,2.15
6621,32228,93.0,9.0,9.0,10.0,10.0,9.0,9.0,3,0.15
6622,51469,,,,,,,,0,
6623,63686,100.0,10.0,10.0,10.0,10.0,9.0,10.0,10,0.5
6624,57926,98.0,10.0,10.0,10.0,10.0,10.0,10.0,18,0.95
6625,28649,100.0,10.0,10.0,10.0,10.0,10.0,10.0,18,0.98
6626,13377,,,,,,,,0,
6627,47270,85.0,9.0,10.0,10.0,9.0,10.0,9.0,43,2.18
6628,73643,96.0,10.0,10.0,10.0,10.0,8.0,9.0,16,0.8
6629,33187,90.0,10.0,9.0,10.0,9.0,10.0,9.0,24,1.19
6630,60079,80.0,10.0,8.0,10.0,10.0,8.0,10.0,2,0.25
6631,38726,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.48
6632,37758,98.0,10.0,9.0,10.0,10.0,10.0,10.0,13,0.76
6633,15754,,,,,,,,1,0.12
6634,15809,,,,,,,,0,
6635,7746,91.0,9.0,9.0,9.0,9.0,10.0,8.0,9,0.51
6636,72969,,,,,,,,0,
6637,3004,72.0,8.0,9.0,7.0,7.0,9.0,8.0,19,1.04
6638,80,80.0,9.0,9.0,9.0,8.0,9.0,9.0,7,0.37
6639,28045,80.0,8.0,9.0,7.0,6.0,9.0,8.0,6,0.33
6640,18059,73.0,9.0,9.0,5.0,7.0,9.0,8.0,3,0.16
6641,10388,69.0,7.0,8.0,8.0,7.0,9.0,7.0,29,1.48
6642,67157,63.0,8.0,8.0,7.0,7.0,9.0,7.0,7,0.35
6643,75150,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.07
6644,5116,87.0,8.0,9.0,10.0,10.0,10.0,9.0,3,0.16
6645,50170,90.0,10.0,9.0,9.0,9.0,10.0,10.0,11,0.61
6646,63673,97.0,10.0,10.0,10.0,10.0,10.0,9.0,7,0.41
6647,35229,90.0,10.0,9.0,10.0,10.0,10.0,9.0,21,1.08
6648,70322,98.0,10.0,10.0,10.0,10.0,10.0,10.0,92,4.73
6649,6402,100.0,10.0,10.0,10.0,10.0,9.0,10.0,7,0.36
6650,4535,97.0,10.0,10.0,10.0,10.0,10.0,9.0,8,0.44
6651,51067,,,,,,,,0,
6652,55421,95.0,10.0,9.0,10.0,10.0,10.0,10.0,4,0.21
6653,44504,100.0,10.0,9.0,10.0,10.0,10.0,10.0,4,0.32
6654,38956,98.0,10.0,10.0,10.0,10.0,10.0,9.0,40,2.05
6655,48773,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.06
6656,47476,100.0,10.0,10.0,10.0,10.0,9.0,10.0,7,0.37
6657,57610,98.0,10.0,10.0,10.0,10.0,10.0,10.0,38,2.9
6658,61129,65.0,7.0,7.0,10.0,9.0,9.0,7.0,4,0.23
6659,55175,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.1
6660,31474,,,,,,,,0,
6661,55478,,,,,,,,0,
6662,70916,94.0,10.0,10.0,10.0,10.0,10.0,9.0,32,1.75
6663,47756,,,,,,,,0,
6664,12648,,,,,,,,0,
6665,40554,88.0,10.0,9.0,6.0,10.0,9.0,9.0,5,0.26
6666,23428,91.0,9.0,9.0,9.0,10.0,9.0,10.0,39,2.0
6667,49911,,,,,,,,0,
6668,37864,100.0,10.0,10.0,10.0,10.0,9.0,10.0,9,0.53
6669,24012,98.0,10.0,10.0,10.0,10.0,10.0,10.0,24,1.27
6670,50647,94.0,9.0,9.0,10.0,10.0,9.0,10.0,23,1.48
6671,35700,93.0,10.0,10.0,9.0,9.0,10.0,9.0,15,0.76
6672,3097,93.0,9.0,10.0,10.0,10.0,9.0,9.0,12,0.61
6673,74824,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0.05
6674,9479,,,,,,,,0,
6675,15570,96.0,10.0,10.0,10.0,10.0,9.0,9.0,62,3.2
6676,17504,93.0,9.0,9.0,9.0,10.0,10.0,9.0,27,1.51
6677,58106,100.0,10.0,9.0,10.0,10.0,10.0,9.0,4,0.48
6678,33925,,,,,,,,0,
6679,6734,93.0,9.0,9.0,8.0,9.0,10.0,9.0,8,0.48
6680,7215,,,,,,,,0,
6681,48680,89.0,9.0,9.0,10.0,10.0,8.0,9.0,13,0.68
6682,60676,100.0,10.0,10.0,,,,,1,0.06
6683,11696,100.0,10.0,10.0,10.0,10.0,10.0,10.0,24,1.23
6684,28167,100.0,10.0,9.0,10.0,10.0,9.0,10.0,2,0.1
6685,74699,92.0,9.0,10.0,9.0,10.0,9.0,9.0,10,0.65
6686,9791,100.0,10.0,10.0,10.0,10.0,10.0,9.0,5,0.33
6687,60738,100.0,10.0,10.0,10.0,10.0,9.0,10.0,27,1.46
6688,47501,78.0,8.0,8.0,9.0,9.0,8.0,7.0,10,0.54
6689,32249,98.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0.5
6690,58719,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.2
6691,1358,100.0,10.0,10.0,10.0,10.0,8.0,10.0,2,0.12
6692,61661,95.0,10.0,10.0,9.0,10.0,10.0,10.0,38,1.96
6693,56483,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0.51
6694,52741,100.0,10.0,10.0,10.0,10.0,9.0,9.0,11,0.87
6695,22709,96.0,9.0,9.0,10.0,8.0,9.0,9.0,6,0.32
6696,25828,100.0,10.0,10.0,10.0,10.0,9.0,9.0,7,0.38
6697,61814,98.0,10.0,10.0,9.0,10.0,10.0,10.0,9,0.46
6698,27956,80.0,8.0,8.0,9.0,8.0,10.0,8.0,8,0.42
6699,57535,98.0,10.0,10.0,10.0,10.0,9.0,10.0,13,0.67
6700,71949,86.0,8.0,8.0,9.0,9.0,9.0,8.0,10,0.79
6701,44705,93.0,9.0,9.0,10.0,10.0,9.0,9.0,73,3.82
6702,47413,96.0,10.0,10.0,10.0,9.0,10.0,9.0,5,0.54
6703,15647,98.0,10.0,10.0,10.0,10.0,10.0,9.0,34,1.73
6704,59518,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.29
6705,42161,98.0,10.0,10.0,10.0,10.0,9.0,10.0,16,0.82
6706,56344,99.0,10.0,10.0,10.0,10.0,10.0,10.0,38,2.21
6707,54103,84.0,8.0,8.0,9.0,9.0,9.0,8.0,27,1.45
6708,69809,27.0,4.0,5.0,3.0,2.0,4.0,3.0,3,0.23
6709,74526,98.0,10.0,10.0,10.0,10.0,10.0,10.0,50,2.56
6710,2234,,,,,,,,0,
6711,39411,100.0,10.0,10.0,10.0,10.0,9.0,9.0,2,0.54
6712,21416,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.06
6713,75637,90.0,9.0,8.0,9.0,10.0,10.0,9.0,92,4.98
6714,30707,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3,0.15
6715,44914,80.0,8.0,8.0,8.0,8.0,9.0,8.0,7,0.39
6716,7814,73.0,7.0,7.0,7.0,7.0,7.0,7.0,3,0.28
6717,68723,80.0,8.0,8.0,8.0,7.0,8.0,8.0,10,0.52
6718,54087,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1,0.05
6719,23172,,,,,,,,0,
6720,40348,77.0,8.0,7.0,9.0,9.0,9.0,8.0,25,1.28
6721,6458,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0.05
6722,33976,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,0.66
6723,3014,82.0,9.0,9.0,9.0,9.0,8.0,8.0,31,1.8
6724,1586,93.0,10.0,10.0,10.0,10.0,10.0,10.0,30,1.59
6725,73992,100.0,9.0,9.0,10.0,10.0,10.0,9.0,6,0.32
6726,34625,98.0,10.0,10.0,10.0,10.0,10.0,9.0,16,0.89
6727,72212,83.0,9.0,9.0,10.0,9.0,10.0,8.0,114,5.89
6728,36731,,,,,,,,0,
6729,37941,,,,,,,,1,0.05
6730,56106,,,,,,,,0,
6731,36687,87.0,9.0,8.0,9.0,9.0,10.0,9.0,33,1.67
6732,69517,,,,,,,,0,
6733,21638,98.0,10.0,10.0,10.0,10.0,9.0,10.0,10,0.55
6734,20685,81.0,9.0,8.0,10.0,9.0,10.0,8.0,17,1.01
6735,37766,85.0,8.0,8.0,8.0,9.0,10.0,9.0,32,1.72
6736,14121,89.0,9.0,8.0,10.0,10.0,9.0,9.0,42,2.11
6737,48052,,,,,,,,0,
6738,63806,98.0,10.0,10.0,9.0,10.0,9.0,10.0,19,2.1
6739,71748,,,,,,,,0,
6740,564,63.0,5.0,4.0,7.0,7.0,7.0,6.0,9,0.46
6741,52414,100.0,10.0,7.0,10.0,10.0,10.0,9.0,3,0.45
6742,7511,99.0,10.0,10.0,10.0,10.0,10.0,10.0,18,0.93
6743,53171,97.0,10.0,10.0,10.0,10.0,10.0,10.0,23,1.19
6744,51909,93.0,10.0,9.0,10.0,10.0,10.0,10.0,6,0.33
6745,25952,86.0,9.0,8.0,9.0,9.0,10.0,9.0,24,1.39
6746,70661,92.0,9.0,9.0,10.0,9.0,10.0,9.0,29,1.57
6747,56986,94.0,10.0,10.0,10.0,10.0,10.0,9.0,13,0.67
6748,66929,,,,,,,,0,
6749,14156,96.0,10.0,10.0,10.0,10.0,10.0,10.0,24,1.37
6750,76001,99.0,10.0,10.0,10.0,10.0,10.0,10.0,36,1.83
6751,61522,88.0,9.0,9.0,10.0,9.0,9.0,9.0,17,0.87
6752,71575,93.0,10.0,10.0,10.0,9.0,10.0,9.0,3,0.18
6753,74812,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.05
6754,48015,72.0,7.0,7.0,9.0,9.0,7.0,7.0,6,0.34
6755,65391,97.0,10.0,10.0,10.0,10.0,10.0,10.0,23,1.25
6756,68879,97.0,10.0,10.0,9.0,10.0,9.0,9.0,7,0.36
6757,43803,,,,,,,,0,
6758,53182,100.0,10.0,10.0,10.0,10.0,10.0,9.0,6,0.45
6759,34561,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.26
6760,70698,,,,,,,,0,
6761,75855,,,,,,,,0,
6762,38434,40.0,6.0,10.0,4.0,6.0,10.0,4.0,1,0.05
6763,50692,,,,,,,,0,
6764,43351,,,,,,,,0,
6765,44168,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.17
6766,66412,,,,,,,,0,
6767,18783,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.11
6768,47261,80.0,8.0,10.0,10.0,10.0,10.0,8.0,1,0.06
6769,72588,,,,,,,,0,
6770,63049,83.0,9.0,9.0,9.0,9.0,10.0,8.0,33,1.72
6771,39190,88.0,10.0,8.0,8.0,9.0,8.0,9.0,8,0.43
6772,9629,97.0,10.0,10.0,10.0,10.0,10.0,10.0,34,1.74
6773,44724,76.0,9.0,8.0,9.0,10.0,8.0,8.0,5,0.25
6774,41868,88.0,9.0,9.0,9.0,9.0,10.0,9.0,31,2.02
6775,30535,93.0,10.0,10.0,10.0,10.0,9.0,9.0,107,5.49
6776,29233,92.0,10.0,9.0,10.0,10.0,10.0,9.0,13,0.67
6777,26191,93.0,10.0,9.0,10.0,10.0,9.0,9.0,6,0.38
6778,76777,95.0,10.0,10.0,9.0,10.0,9.0,9.0,15,0.76
6779,18472,99.0,10.0,10.0,10.0,10.0,10.0,10.0,26,1.32
6780,40529,98.0,10.0,10.0,10.0,10.0,9.0,10.0,16,0.83
6781,43612,93.0,10.0,10.0,9.0,10.0,9.0,9.0,11,0.58
6782,66507,90.0,9.0,10.0,9.0,10.0,10.0,9.0,27,1.43
6783,5873,77.0,8.0,8.0,8.0,8.0,9.0,9.0,6,0.31
6784,60929,,,,,,,,0,
6785,48790,80.0,8.0,10.0,10.0,10.0,8.0,6.0,1,0.05
6786,17381,99.0,10.0,10.0,10.0,10.0,9.0,10.0,30,1.6
6787,14104,,,,,,,,0,
6788,7127,,,,,,,,0,
6789,44883,95.0,10.0,10.0,10.0,10.0,10.0,9.0,53,2.69
6790,47446,97.0,10.0,10.0,10.0,10.0,10.0,10.0,8,0.43
6791,17454,100.0,10.0,10.0,10.0,10.0,9.0,10.0,44,2.25
6792,60849,98.0,10.0,9.0,10.0,10.0,9.0,10.0,12,0.77
6793,42725,98.0,10.0,9.0,10.0,10.0,9.0,10.0,26,1.33
