,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month
1213,39704,95.0,10.0,10.0,10.0,10.0,10.0,9.0,129,2.63
1214,50601,86.0,9.0,8.0,10.0,9.0,9.0,9.0,126,2.52
1215,29884,,,,,,,,0,
1216,65212,97.0,10.0,10.0,10.0,10.0,10.0,10.0,26,0.52
1217,8821,97.0,10.0,10.0,10.0,10.0,10.0,10.0,17,0.58
1218,35101,95.0,10.0,10.0,10.0,10.0,10.0,9.0,84,1.66
1219,15022,89.0,9.0,8.0,10.0,9.0,9.0,9.0,131,2.63
1220,3248,83.0,9.0,8.0,9.0,9.0,8.0,9.0,7,0.17
1221,7077,98.0,10.0,10.0,10.0,10.0,10.0,10.0,69,1.36
1222,45496,97.0,10.0,10.0,10.0,10.0,9.0,9.0,70,1.39
1223,51959,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.19
1224,42751,90.0,9.0,9.0,9.0,10.0,10.0,9.0,127,2.64
1225,17394,94.0,10.0,9.0,9.0,10.0,9.0,9.0,96,1.88
1226,29337,98.0,10.0,10.0,10.0,10.0,9.0,10.0,27,0.53
1227,72184,100.0,10.0,10.0,6.0,8.0,10.0,8.0,2,0.04
1228,38233,92.0,10.0,10.0,10.0,9.0,10.0,10.0,12,0.34
1229,56328,96.0,10.0,9.0,10.0,10.0,10.0,9.0,14,0.28
1230,25406,93.0,9.0,10.0,10.0,10.0,8.0,9.0,116,2.3
1231,67131,96.0,9.0,10.0,10.0,10.0,9.0,9.0,78,1.55
1232,66836,89.0,9.0,10.0,10.0,9.0,9.0,9.0,14,0.32
1233,57512,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7,0.17
1234,51958,98.0,9.0,9.0,9.0,10.0,9.0,9.0,9,0.19
1235,11702,95.0,10.0,10.0,10.0,10.0,10.0,9.0,56,1.2
1236,4415,85.0,9.0,8.0,9.0,9.0,9.0,9.0,22,0.74
1237,12441,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.07
1238,21244,,,,,,,,0,
1239,21296,100.0,10.0,10.0,10.0,10.0,,10.0,1,0.03
1240,70224,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.43
1241,40015,,,,,,,,0,
1242,44454,97.0,10.0,10.0,10.0,10.0,10.0,10.0,15,0.3
1243,39160,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.3
1244,72457,80.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.07
1245,4554,76.0,8.0,8.0,8.0,8.0,8.0,8.0,14,0.31
1246,1844,98.0,10.0,10.0,10.0,10.0,10.0,10.0,48,0.96
1247,593,87.0,9.0,9.0,9.0,9.0,9.0,9.0,100,2.02
1248,71809,95.0,10.0,10.0,10.0,10.0,10.0,9.0,65,1.35
1249,63262,95.0,10.0,10.0,10.0,10.0,10.0,10.0,138,4.12
1250,32900,98.0,10.0,10.0,10.0,10.0,10.0,10.0,38,1.49
1251,39521,97.0,10.0,10.0,10.0,10.0,10.0,10.0,51,1.03
1252,72242,98.0,10.0,10.0,10.0,10.0,10.0,10.0,294,5.83
1253,13970,83.0,9.0,8.0,10.0,10.0,8.0,9.0,8,0.52
1254,76129,100.0,10.0,10.0,10.0,10.0,10.0,10.0,14,0.32
1255,57572,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.37
1256,44622,93.0,9.0,9.0,9.0,9.0,9.0,9.0,12,0.44
1257,8576,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.04
1258,72692,93.0,9.0,9.0,10.0,10.0,10.0,9.0,33,1.2
1259,27813,,,,,,,,0,
1260,53393,90.0,10.0,9.0,10.0,10.0,9.0,9.0,8,0.16
1261,13501,100.0,10.0,10.0,10.0,10.0,10.0,9.0,6,0.12
1262,34096,84.0,9.0,8.0,10.0,9.0,9.0,9.0,33,0.66
1263,1005,99.0,10.0,10.0,10.0,10.0,10.0,10.0,99,1.99
1264,21909,91.0,9.0,9.0,10.0,9.0,10.0,9.0,9,0.21
1265,8118,,,,,,,,0,
1266,11561,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.05
1267,22073,80.0,8.0,8.0,9.0,9.0,8.0,8.0,45,0.9
1268,28296,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.05
1269,56790,,,,,,,,0,
1270,32538,92.0,10.0,10.0,10.0,10.0,9.0,9.0,5,0.53
1271,70824,,,,,,,,0,
1272,54698,91.0,9.0,8.0,10.0,9.0,10.0,9.0,38,0.76
1273,47744,94.0,9.0,9.0,10.0,10.0,9.0,9.0,54,1.08
1274,69264,91.0,9.0,8.0,10.0,10.0,10.0,9.0,20,0.4
1275,37642,70.0,6.0,7.0,10.0,6.0,9.0,5.0,2,0.05
1276,25615,99.0,10.0,10.0,10.0,10.0,10.0,10.0,33,0.67
1277,50290,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.13
1278,72458,,,,,,,,0,
1279,62080,,,,,,,,0,
1280,50496,,,,,,,,0,
1281,62348,96.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0.28
1282,71940,,,,,,,,1,0.05
1283,22731,92.0,10.0,9.0,9.0,10.0,9.0,9.0,50,1.0
1284,39352,85.0,9.0,9.0,9.0,9.0,9.0,8.0,62,1.59
1285,19667,91.0,10.0,9.0,10.0,10.0,9.0,9.0,16,0.62
1286,3701,97.0,10.0,10.0,10.0,10.0,10.0,10.0,14,0.29
1287,25331,96.0,10.0,9.0,10.0,10.0,10.0,9.0,24,0.55
1288,7751,97.0,10.0,10.0,10.0,10.0,10.0,10.0,51,1.05
1289,3488,95.0,10.0,9.0,10.0,10.0,9.0,9.0,31,0.63
1290,1840,95.0,10.0,9.0,9.0,9.0,10.0,9.0,12,0.32
1291,31949,80.0,6.0,8.0,10.0,10.0,10.0,8.0,1,0.02
1292,23856,90.0,10.0,10.0,10.0,10.0,9.0,9.0,2,0.11
1293,47487,93.0,10.0,9.0,10.0,10.0,9.0,9.0,53,1.09
1294,17746,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.37
1295,20768,97.0,10.0,10.0,10.0,10.0,9.0,10.0,15,0.52
1296,5248,94.0,10.0,10.0,10.0,10.0,9.0,10.0,27,0.85
1297,46722,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0.02
1298,20392,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.42
1299,65524,93.0,9.0,8.0,10.0,10.0,10.0,9.0,13,0.28
1300,68671,98.0,10.0,10.0,10.0,10.0,10.0,10.0,29,0.67
1301,12836,,,,,,,,0,
1302,69868,100.0,10.0,10.0,10.0,10.0,9.0,10.0,10,0.33
1303,12351,99.0,10.0,10.0,10.0,10.0,10.0,10.0,43,1.05
1304,44181,87.0,9.0,9.0,10.0,9.0,9.0,9.0,6,0.13
1305,63280,93.0,10.0,9.0,10.0,10.0,9.0,9.0,11,0.23
1306,59587,100.0,10.0,10.0,10.0,10.0,10.0,10.0,19,0.41
1307,3930,92.0,9.0,9.0,10.0,10.0,9.0,9.0,26,0.61
1308,20999,82.0,8.0,8.0,9.0,9.0,10.0,8.0,97,1.96
1309,30849,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.09
1310,9301,100.0,9.0,10.0,10.0,10.0,10.0,8.0,2,0.13
1311,25016,88.0,9.0,9.0,10.0,10.0,9.0,9.0,19,0.38
1312,41375,100.0,10.0,10.0,10.0,10.0,10.0,9.0,12,2.83
1313,38418,95.0,10.0,9.0,10.0,10.0,9.0,9.0,104,2.13
1314,68305,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.02
1315,29500,96.0,10.0,9.0,10.0,9.0,10.0,9.0,24,0.49
1316,10900,73.0,8.0,7.0,6.0,7.0,9.0,8.0,3,0.09
1317,47561,98.0,10.0,9.0,10.0,10.0,9.0,10.0,21,0.5
1318,34598,98.0,10.0,10.0,10.0,10.0,10.0,10.0,22,0.53
1319,18853,98.0,10.0,10.0,10.0,10.0,10.0,10.0,89,1.8
1320,55243,97.0,10.0,9.0,10.0,10.0,10.0,10.0,7,0.14
1321,11352,92.0,9.0,9.0,9.0,10.0,10.0,9.0,160,3.25
1322,6747,,,,,,,,0,
1323,15649,92.0,10.0,8.0,10.0,10.0,8.0,8.0,5,0.13
1324,55757,94.0,10.0,10.0,10.0,10.0,9.0,9.0,134,3.12
1325,50440,,,,,,,,0,
1326,11127,,,,,,,,0,
1327,73372,91.0,9.0,9.0,10.0,10.0,10.0,9.0,124,2.54
1328,68841,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.02
1329,66604,97.0,10.0,9.0,10.0,10.0,9.0,10.0,12,0.25
1330,17317,94.0,9.0,9.0,10.0,10.0,10.0,9.0,24,0.5
1331,69718,,,,,,,,0,
1332,19916,86.0,9.0,9.0,9.0,10.0,9.0,9.0,18,0.39
1333,72,,,,,,,,0,
1334,74870,92.0,9.0,9.0,10.0,10.0,9.0,9.0,6,0.13
1335,14178,,,,,,,,0,
1336,47288,90.0,9.0,8.0,10.0,9.0,10.0,9.0,77,1.57
1337,59944,86.0,9.0,9.0,9.0,9.0,10.0,9.0,87,1.84
1338,57475,99.0,10.0,10.0,10.0,10.0,10.0,10.0,26,1.02
1339,8586,99.0,10.0,10.0,10.0,10.0,10.0,10.0,33,0.69
1340,55859,95.0,10.0,10.0,10.0,10.0,9.0,10.0,95,1.94
1341,42613,,,,,,,,0,
1342,67693,99.0,10.0,10.0,10.0,10.0,9.0,10.0,18,0.41
1343,65552,99.0,10.0,10.0,10.0,10.0,10.0,10.0,31,0.63
1344,2648,85.0,9.0,8.0,9.0,9.0,9.0,9.0,61,1.25
1345,28822,,,,,,,,0,
1346,67342,96.0,10.0,10.0,10.0,10.0,10.0,9.0,54,1.13
1347,21926,80.0,10.0,6.0,7.0,10.0,9.0,9.0,2,0.04
1348,11536,100.0,9.0,8.0,9.0,10.0,9.0,9.0,3,0.08
1349,17040,,,,,,,,0,
1350,8770,100.0,10.0,9.0,10.0,10.0,10.0,9.0,2,0.04
1351,30435,,,,,,,,0,
1352,38280,89.0,9.0,8.0,9.0,9.0,9.0,9.0,23,0.47
1353,15975,,,,,,,,0,
1354,36209,95.0,10.0,10.0,10.0,10.0,10.0,10.0,129,2.65
1355,66077,99.0,10.0,10.0,10.0,10.0,10.0,10.0,57,1.24
1356,36529,90.0,9.0,9.0,9.0,9.0,10.0,9.0,38,0.85
1357,47939,94.0,10.0,9.0,10.0,10.0,10.0,9.0,68,1.55
1358,73425,83.0,9.0,8.0,9.0,9.0,9.0,8.0,127,2.61
1359,42620,87.0,9.0,9.0,10.0,8.0,9.0,8.0,14,0.31
1360,24875,,,,,,,,0,
1361,60723,89.0,10.0,9.0,10.0,10.0,10.0,9.0,13,0.27
1362,7471,93.0,9.0,9.0,10.0,9.0,9.0,8.0,4,0.08
1363,73851,96.0,10.0,10.0,10.0,10.0,10.0,9.0,28,0.59
1364,18231,90.0,9.0,10.0,9.0,8.0,10.0,9.0,4,0.08
1365,45747,86.0,9.0,8.0,10.0,10.0,9.0,9.0,82,1.71
1366,73983,95.0,10.0,10.0,10.0,10.0,9.0,9.0,16,0.33
1367,42172,93.0,10.0,9.0,9.0,9.0,9.0,9.0,70,1.43
1368,32655,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
1369,68151,93.0,10.0,9.0,9.0,10.0,9.0,9.0,13,0.27
1370,32375,100.0,10.0,10.0,10.0,10.0,6.0,10.0,1,0.02
1371,507,90.0,9.0,9.0,9.0,9.0,9.0,8.0,3,0.07
1372,75255,,,,,,,,0,
1373,49601,80.0,8.0,7.0,9.0,9.0,7.0,8.0,4,0.08
1374,5020,94.0,9.0,10.0,10.0,10.0,10.0,10.0,59,1.22
1375,20206,,,,,,,,0,
1376,57048,98.0,10.0,10.0,10.0,10.0,10.0,9.0,10,0.21
1377,9386,98.0,10.0,10.0,10.0,10.0,10.0,10.0,41,0.86
1378,67509,,,,,,,,0,
1379,8915,95.0,10.0,9.0,10.0,10.0,9.0,9.0,11,0.23
1380,37974,88.0,10.0,9.0,10.0,10.0,8.0,9.0,6,0.13
1381,49246,80.0,7.0,6.0,9.0,9.0,8.0,8.0,2,0.15
1382,25791,80.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
1383,66858,92.0,9.0,9.0,10.0,10.0,10.0,9.0,41,0.89
1384,1441,97.0,10.0,10.0,10.0,10.0,9.0,10.0,60,1.4
1385,75376,98.0,10.0,10.0,10.0,10.0,10.0,10.0,25,0.52
1386,67604,,,,,,,,0,
1387,61146,97.0,10.0,10.0,10.0,10.0,9.0,10.0,118,2.42
1388,7410,60.0,8.0,6.0,8.0,8.0,8.0,10.0,1,0.02
1389,55354,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.02
1390,31497,85.0,9.0,7.0,10.0,10.0,10.0,9.0,23,0.57
1391,64775,96.0,9.0,9.0,10.0,10.0,9.0,9.0,6,0.13
1392,73248,,,,,,,,0,
1393,43286,60.0,6.0,2.0,10.0,10.0,6.0,6.0,1,0.02
1394,19597,93.0,10.0,9.0,10.0,10.0,9.0,9.0,35,1.12
1395,46721,92.0,9.0,9.0,9.0,10.0,10.0,9.0,76,1.59
1396,19563,100.0,10.0,10.0,10.0,10.0,9.0,10.0,12,0.25
1397,22958,98.0,10.0,10.0,10.0,10.0,10.0,10.0,35,0.73
1398,37936,95.0,9.0,10.0,10.0,10.0,10.0,9.0,68,1.53
1399,7600,95.0,9.0,9.0,10.0,10.0,9.0,9.0,37,0.77
1400,27737,95.0,10.0,9.0,10.0,10.0,10.0,9.0,79,1.65
1401,30034,,,,,,,,1,0.03
1402,48755,99.0,10.0,10.0,10.0,10.0,10.0,10.0,35,0.75
1403,9391,93.0,9.0,9.0,9.0,10.0,10.0,9.0,12,0.28
1404,66719,,,,,,,,0,
1405,53065,,,,,,,,0,
1406,33591,83.0,9.0,8.0,10.0,10.0,9.0,9.0,19,0.46
1407,73736,,,,,,,,0,
1408,4499,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.02
1409,73225,81.0,9.0,8.0,9.0,9.0,10.0,8.0,19,0.59
1410,40542,97.0,10.0,10.0,10.0,10.0,9.0,9.0,6,0.16
1411,36818,97.0,10.0,10.0,10.0,10.0,9.0,10.0,6,0.14
1412,55881,,,,,,,,0,
1413,47017,96.0,10.0,9.0,10.0,10.0,9.0,9.0,5,0.1
1414,6383,91.0,9.0,8.0,10.0,10.0,9.0,9.0,56,1.17
1415,67788,93.0,9.0,10.0,10.0,10.0,10.0,9.0,9,0.19
1416,62622,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.09
1417,13572,,,,,,,,0,
1418,370,80.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0.02
1419,48598,,,,,,,,0,
1420,72013,,,,,,,,0,
1421,6350,,,,,,,,0,
1422,64515,97.0,10.0,9.0,10.0,10.0,9.0,9.0,33,0.73
1423,46370,96.0,10.0,9.0,10.0,10.0,9.0,9.0,21,0.68
1424,75777,,,,,,,,0,
1425,25349,90.0,10.0,9.0,10.0,9.0,10.0,9.0,11,0.47
1426,70058,95.0,10.0,9.0,10.0,10.0,10.0,9.0,18,0.38
1427,55503,,,,,,,,1,0.02
1428,24745,97.0,10.0,10.0,10.0,10.0,10.0,10.0,31,0.71
1429,16040,92.0,9.0,9.0,10.0,10.0,9.0,9.0,77,1.63
1430,66919,,,,,,,,0,
1431,31943,93.0,9.0,9.0,10.0,10.0,9.0,9.0,3,0.06
1432,20972,,,,,,,,0,
1433,20338,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.17
1434,42642,90.0,9.0,9.0,10.0,9.0,9.0,9.0,154,4.06
1435,35840,88.0,9.0,8.0,9.0,9.0,9.0,9.0,230,4.81
1436,60336,91.0,9.0,8.0,9.0,10.0,9.0,9.0,33,0.73
1437,14904,100.0,9.0,10.0,10.0,10.0,9.0,10.0,3,0.07
1438,52493,,,,,,,,0,
1439,25939,90.0,8.0,6.0,10.0,10.0,10.0,10.0,2,0.04
1440,9861,,,,,,,,0,
1441,50147,60.0,10.0,2.0,8.0,10.0,10.0,6.0,1,0.02
1442,38930,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.09
1443,58070,98.0,10.0,10.0,10.0,10.0,9.0,10.0,36,0.77
1444,42894,,,,,,,,0,
1445,59510,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1,0.03
1446,52764,97.0,10.0,9.0,10.0,10.0,10.0,10.0,22,0.46
1447,37293,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.02
1448,66118,90.0,9.0,9.0,10.0,10.0,10.0,9.0,118,2.46
1449,4056,100.0,10.0,9.0,10.0,10.0,10.0,9.0,8,0.2
1450,68616,89.0,9.0,9.0,10.0,10.0,9.0,9.0,15,0.33
1451,76095,98.0,10.0,10.0,10.0,10.0,10.0,10.0,66,3.33
1452,55801,98.0,10.0,10.0,10.0,10.0,10.0,10.0,52,1.1
1453,12931,73.0,8.0,7.0,8.0,9.0,9.0,8.0,50,1.18
1454,15005,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04
1455,54663,100.0,10.0,9.0,10.0,10.0,9.0,9.0,3,0.13
1456,3590,97.0,10.0,9.0,10.0,10.0,10.0,10.0,37,0.84
1457,61587,93.0,9.0,9.0,9.0,10.0,10.0,9.0,24,0.5
1458,46635,,,,,,,,0,
1459,14602,96.0,10.0,10.0,10.0,10.0,10.0,9.0,94,2.04
1460,28670,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.38
1461,41409,94.0,10.0,10.0,10.0,10.0,9.0,10.0,62,1.31
1462,13456,94.0,9.0,10.0,10.0,10.0,8.0,10.0,11,0.24
1463,30054,99.0,10.0,10.0,10.0,10.0,10.0,10.0,69,1.49
1464,2610,88.0,9.0,9.0,9.0,9.0,10.0,9.0,104,2.2
1465,52565,,,,,,,,0,
1466,5241,100.0,10.0,10.0,10.0,10.0,10.0,10.0,14,0.61
1467,37495,99.0,10.0,9.0,10.0,10.0,10.0,9.0,21,0.47
1468,26820,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.2
1469,21475,,,,,,,,0,
1470,15591,88.0,9.0,9.0,10.0,10.0,10.0,8.0,32,1.07
1471,44713,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.09
1472,73928,,,,,,,,0,
1473,76060,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
1474,35354,94.0,10.0,9.0,9.0,10.0,10.0,9.0,21,0.46
1475,50526,96.0,10.0,9.0,10.0,10.0,10.0,9.0,9,0.22
1476,19471,90.0,10.0,9.0,10.0,9.0,9.0,9.0,14,0.32
1477,72010,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.21
1478,50247,95.0,10.0,9.0,10.0,10.0,9.0,9.0,28,0.64
1479,28344,97.0,10.0,10.0,10.0,10.0,10.0,10.0,150,3.19
1480,49198,94.0,10.0,10.0,10.0,10.0,9.0,10.0,236,5.07
1481,75843,92.0,9.0,9.0,9.0,10.0,9.0,9.0,6,0.13
1482,18113,98.0,10.0,10.0,10.0,10.0,9.0,10.0,27,0.57
1483,50337,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0
1484,50759,,,,,,,,0,
1485,8230,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.15
1486,39073,100.0,10.0,10.0,10.0,10.0,10.0,10.0,72,1.54
1487,13387,97.0,10.0,7.0,10.0,10.0,10.0,10.0,9,0.19
1488,61759,95.0,10.0,10.0,10.0,10.0,10.0,10.0,22,0.46
1489,5228,93.0,9.0,9.0,9.0,10.0,9.0,9.0,21,0.45
1490,53475,88.0,9.0,8.0,10.0,10.0,9.0,9.0,165,3.5
1491,65317,99.0,10.0,10.0,10.0,10.0,10.0,10.0,34,0.76
1492,34151,99.0,10.0,10.0,10.0,10.0,10.0,10.0,137,2.94
1493,11574,95.0,10.0,9.0,10.0,10.0,10.0,10.0,13,0.29
1494,75010,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
1495,68060,,,,,,,,0,
1496,74675,93.0,10.0,10.0,10.0,9.0,10.0,10.0,3,0.69
1497,46934,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.04
1498,31104,,,,,,,,0,
1499,55891,94.0,10.0,9.0,10.0,10.0,8.0,9.0,106,2.3
1500,57202,100.0,10.0,10.0,10.0,10.0,9.0,10.0,13,0.35
1501,14202,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1,0.02
1502,6954,94.0,10.0,9.0,9.0,10.0,9.0,9.0,45,0.97
1503,30874,,,,,,,,0,
1504,54506,99.0,10.0,10.0,10.0,10.0,10.0,10.0,17,0.41
1505,11123,,,,,,,,0,
1506,17249,,,,,,,,0,
1507,48963,98.0,10.0,10.0,10.0,10.0,10.0,10.0,38,0.98
1508,52617,99.0,10.0,10.0,10.0,10.0,10.0,10.0,156,3.42
1509,67982,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3,0.11
1510,25892,94.0,10.0,9.0,10.0,10.0,10.0,9.0,79,1.7
1511,14899,91.0,9.0,10.0,10.0,10.0,10.0,9.0,22,1.5
1512,41215,,,,,,,,0,
1513,49531,98.0,10.0,10.0,10.0,10.0,10.0,10.0,22,0.49
1514,4480,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.54
1515,6657,98.0,10.0,10.0,10.0,10.0,9.0,9.0,9,0.2
1516,42170,99.0,10.0,10.0,10.0,10.0,10.0,10.0,35,0.76
1517,47567,87.0,10.0,10.0,10.0,10.0,9.0,10.0,3,0.07
1518,42899,98.0,10.0,10.0,10.0,10.0,10.0,10.0,84,1.93
1519,58816,100.0,10.0,10.0,10.0,9.0,8.0,10.0,2,0.04
1520,13971,100.0,10.0,9.0,10.0,10.0,10.0,9.0,7,0.29
1521,15241,94.0,10.0,9.0,10.0,10.0,10.0,9.0,32,0.69
1522,35039,97.0,10.0,10.0,10.0,10.0,9.0,10.0,22,1.14
1523,23870,91.0,10.0,9.0,10.0,10.0,10.0,9.0,162,3.5
1524,75378,90.0,9.0,8.0,10.0,10.0,9.0,9.0,107,2.39
1525,35860,,,,,,,,0,
1526,26358,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.35
1527,43521,96.0,10.0,10.0,10.0,10.0,10.0,9.0,86,2.38
1528,65046,96.0,10.0,9.0,10.0,10.0,10.0,9.0,37,0.89
1529,32490,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.13
1530,68834,93.0,9.0,9.0,10.0,10.0,9.0,9.0,64,1.42
1531,2293,,,,,,,,0,
1532,52625,,,,,,,,0,
1533,74588,70.0,8.0,6.0,10.0,10.0,9.0,7.0,3,0.08
1534,43512,95.0,10.0,10.0,10.0,10.0,9.0,9.0,90,1.97
1535,62239,94.0,10.0,9.0,10.0,10.0,9.0,9.0,89,1.94
1536,63029,96.0,9.0,10.0,9.0,10.0,10.0,9.0,14,0.47
1537,72902,100.0,10.0,10.0,10.0,10.0,8.0,10.0,10,0.22
1538,12915,86.0,9.0,9.0,9.0,9.0,9.0,9.0,46,1.0
1539,29262,,,,,,,,0,
1540,9720,,,,,,,,0,
1541,5752,99.0,10.0,9.0,10.0,10.0,10.0,10.0,18,0.4
1542,35664,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
1543,56774,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.09
1544,10000,,,,,,,,0,
1545,42471,97.0,10.0,10.0,10.0,10.0,9.0,10.0,31,0.69
1546,34287,100.0,9.0,10.0,10.0,10.0,10.0,10.0,3,0.13
1547,73686,100.0,10.0,10.0,10.0,10.0,10.0,10.0,38,0.84
1548,47856,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,0.66
1549,29694,94.0,9.0,10.0,10.0,10.0,9.0,10.0,14,0.31
1550,13018,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.12
1551,12563,65.0,8.0,5.0,9.0,9.0,9.0,7.0,4,0.09
1552,40697,90.0,9.0,9.0,10.0,10.0,9.0,10.0,8,0.17
1553,37761,100.0,9.0,9.0,10.0,10.0,10.0,9.0,2,0.05
1554,76456,85.0,9.0,9.0,9.0,9.0,9.0,9.0,18,0.42
1555,42633,95.0,10.0,10.0,10.0,10.0,10.0,9.0,27,0.64
1556,43444,100.0,10.0,9.0,10.0,10.0,10.0,9.0,9,0.21
1557,71727,,,,,,,,0,
1558,21453,,,,,,,,0,
1559,75829,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.07
1560,66490,90.0,10.0,10.0,9.0,10.0,8.0,8.0,2,0.04
1561,31218,90.0,9.0,10.0,10.0,10.0,8.0,10.0,2,0.05
1562,3180,97.0,10.0,10.0,10.0,10.0,10.0,10.0,63,1.38
1563,38047,99.0,10.0,10.0,10.0,10.0,10.0,10.0,18,0.41
1564,22160,90.0,9.0,9.0,9.0,10.0,9.0,9.0,52,1.14
1565,27181,96.0,10.0,9.0,10.0,10.0,9.0,10.0,18,0.41
1566,67836,93.0,10.0,9.0,10.0,10.0,10.0,9.0,107,2.34
1567,4176,98.0,10.0,10.0,10.0,10.0,10.0,10.0,13,0.3
1568,57888,,,,,,,,0,
1569,29441,93.0,9.0,9.0,9.0,9.0,10.0,10.0,3,0.07
1570,28672,,,,,,,,0,
1571,5423,95.0,10.0,10.0,10.0,10.0,9.0,9.0,41,0.92
1572,56458,,,,,,,,0,
1573,48088,97.0,10.0,10.0,10.0,10.0,10.0,10.0,122,2.69
1574,18833,,,,,,,,0,
1575,59686,,,,,,,,0,
1576,69953,95.0,10.0,9.0,10.0,10.0,9.0,9.0,4,0.15
1577,74943,90.0,9.0,8.0,10.0,10.0,10.0,8.0,8,0.18
1578,3435,,,,,,,,0,
1579,1994,95.0,10.0,10.0,10.0,10.0,10.0,9.0,8,0.17
1580,55126,95.0,9.0,9.0,10.0,10.0,10.0,9.0,11,0.3
1581,73545,77.0,9.0,7.0,9.0,9.0,9.0,8.0,6,0.14
1582,45459,,,,,,,,0,
1583,30083,98.0,10.0,10.0,10.0,9.0,10.0,10.0,24,0.54
1584,21753,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.1
1585,61444,94.0,10.0,10.0,10.0,10.0,9.0,10.0,49,1.48
1586,23612,97.0,10.0,10.0,10.0,10.0,10.0,10.0,19,0.42
1587,70736,,,,,,,,0,
1588,53769,95.0,10.0,9.0,10.0,10.0,10.0,9.0,9,0.22
1589,73938,97.0,10.0,10.0,10.0,10.0,10.0,10.0,62,1.44
1590,15230,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
1591,53895,80.0,8.0,8.0,9.0,9.0,9.0,7.0,2,0.05
1592,17366,,,,,,,,0,
1593,60064,,,,,,,,0,
1594,46469,96.0,10.0,9.0,10.0,10.0,10.0,10.0,10,0.23
1595,4944,,,,,,,,0,
1596,57507,67.0,6.0,7.0,7.0,7.0,7.0,7.0,7,0.16
1597,23366,99.0,10.0,10.0,10.0,10.0,10.0,10.0,39,1.11
1598,41280,95.0,10.0,10.0,9.0,10.0,9.0,9.0,4,0.12
1599,50884,100.0,10.0,9.0,9.0,10.0,9.0,10.0,3,0.07
1600,3906,89.0,9.0,9.0,10.0,10.0,10.0,8.0,47,1.06
1601,66189,97.0,10.0,10.0,10.0,10.0,10.0,10.0,26,0.68
1602,58476,96.0,10.0,10.0,10.0,10.0,10.0,10.0,11,0.25
1603,50006,88.0,9.0,9.0,10.0,10.0,10.0,9.0,199,4.38
1604,39199,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.02
1605,29424,,,,,,,,0,
