,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month
11460,12742,98.0,10.0,10.0,10.0,10.0,10.0,10.0,53,8.46
11461,48556,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8,1.27
11462,19495,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.34
11463,63995,,,,,,,,0,
11464,45658,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.93
11465,13488,92.0,10.0,10.0,9.0,10.0,10.0,9.0,5,1.72
11466,46143,70.0,6.0,8.0,7.0,9.0,7.0,8.0,2,0.4
11467,40319,,,,,,,,0,
11468,40772,,,,,,,,1,0.17
11469,24257,,,,,,,,0,
11470,56439,96.0,10.0,10.0,10.0,10.0,10.0,10.0,10,1.6
11471,60368,93.0,10.0,9.0,9.0,10.0,9.0,10.0,5,0.83
11472,22969,80.0,8.0,7.0,8.0,9.0,8.0,8.0,5,0.94
11473,34671,,,,,,,,0,
11474,72482,77.0,9.0,8.0,10.0,9.0,9.0,9.0,23,3.52
11475,69540,95.0,10.0,10.0,10.0,10.0,10.0,9.0,12,1.95
11476,75717,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.18
11477,51768,,,,,,,,0,
11478,22318,98.0,10.0,10.0,10.0,10.0,10.0,10.0,11,3.88
11479,37334,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,1.72
11480,33540,100.0,10.0,10.0,10.0,10.0,10.0,8.0,6,1.36
11481,59048,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8,3.75
11482,19423,100.0,10.0,10.0,10.0,10.0,9.0,10.0,3,1.36
11483,50449,95.0,10.0,9.0,9.0,10.0,9.0,9.0,11,1.8
11484,607,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.25
11485,43449,98.0,10.0,10.0,10.0,10.0,10.0,9.0,19,3.73
11486,7994,100.0,10.0,10.0,10.0,10.0,8.0,10.0,2,0.37
11487,72030,60.0,8.0,8.0,10.0,8.0,8.0,10.0,1,0.19
11488,2806,98.0,10.0,9.0,10.0,10.0,9.0,10.0,41,6.8
11489,38906,97.0,10.0,10.0,10.0,10.0,10.0,8.0,6,1.18
11490,75556,98.0,10.0,10.0,10.0,10.0,9.0,10.0,9,1.75
11491,70936,100.0,10.0,9.0,10.0,10.0,10.0,9.0,6,1.64
11492,74794,98.0,10.0,10.0,10.0,10.0,10.0,10.0,10,2.56
11493,65694,74.0,7.0,6.0,7.0,8.0,8.0,7.0,7,1.17
11494,12658,85.0,9.0,8.0,10.0,9.0,9.0,9.0,30,4.95
11495,5706,69.0,7.0,6.0,8.0,8.0,9.0,8.0,11,2.01
11496,19039,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.42
11497,54741,,,,,,,,0,
11498,58665,,,,,,,,0,
11499,67416,,,,,,,,0,
11500,12727,,,,,,,,0,
11501,59787,80.0,8.0,10.0,8.0,10.0,10.0,10.0,1,0.46
11502,16200,97.0,10.0,10.0,10.0,10.0,9.0,10.0,22,3.65
11503,48817,85.0,9.0,9.0,10.0,10.0,10.0,9.0,22,3.71
11504,58615,,,,,,,,0,
11505,76506,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.39
11506,47492,92.0,10.0,10.0,10.0,10.0,10.0,10.0,6,2.34
11507,55105,90.0,9.0,9.0,10.0,10.0,10.0,9.0,14,2.2
11508,66576,80.0,8.0,8.0,8.0,8.0,8.0,6.0,1,0.28
11509,32715,,,,,,,,0,
11510,36862,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8,1.6
11511,10677,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.29
11512,65125,,,,,,,,0,
11513,23453,96.0,10.0,10.0,10.0,10.0,9.0,9.0,5,1.26
11514,7750,98.0,10.0,10.0,10.0,10.0,10.0,10.0,35,5.8
11515,46806,,,,,,,,0,
11516,35180,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0
11517,72310,80.0,9.0,7.0,10.0,9.0,10.0,9.0,3,0.53
11518,75553,98.0,10.0,10.0,10.0,10.0,9.0,10.0,13,2.03
11519,65707,98.0,10.0,10.0,10.0,10.0,10.0,9.0,12,2.13
11520,2707,94.0,9.0,10.0,10.0,10.0,10.0,10.0,11,1.9
11521,5941,94.0,10.0,10.0,10.0,9.0,10.0,9.0,25,4.12
11522,52256,90.0,10.0,9.0,9.0,10.0,10.0,8.0,7,1.12
11523,49140,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.18
11524,62406,92.0,10.0,9.0,10.0,10.0,10.0,9.0,10,1.6
11525,19167,,,,,,,,1,0.18
11526,76531,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.3
11527,67375,93.0,10.0,9.0,10.0,9.0,10.0,10.0,11,1.88
11528,52476,99.0,10.0,10.0,10.0,10.0,9.0,10.0,14,2.73
11529,73735,,,,,,,,1,0.16
11530,22794,93.0,10.0,10.0,9.0,10.0,9.0,9.0,20,3.43
11531,39131,97.0,10.0,9.0,10.0,10.0,9.0,10.0,6,1.32
11532,40776,,,,,,,,0,
11533,15701,,,,,,,,0,
11534,12087,95.0,10.0,10.0,10.0,10.0,10.0,8.0,4,0.69
11535,72847,93.0,9.0,9.0,9.0,10.0,9.0,9.0,3,0.52
11536,15093,96.0,10.0,10.0,10.0,10.0,9.0,10.0,22,3.91
11537,5660,95.0,10.0,10.0,10.0,10.0,9.0,10.0,4,1.45
11538,16191,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,1.24
11539,74425,,,,,,,,0,
11540,37157,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.24
11541,45487,93.0,9.0,8.0,10.0,10.0,8.0,8.0,3,0.51
11542,39183,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.23
11543,38753,,,,,,,,0,
11544,10407,94.0,10.0,9.0,10.0,10.0,10.0,9.0,7,1.12
11545,15651,89.0,9.0,9.0,10.0,10.0,10.0,9.0,13,2.48
11546,14386,100.0,10.0,10.0,10.0,10.0,9.0,9.0,13,3.28
11547,15967,82.0,9.0,9.0,9.0,9.0,8.0,8.0,10,1.69
11548,32023,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.5
11549,20192,100.0,10.0,9.0,10.0,10.0,9.0,10.0,3,1.18
11550,19109,91.0,10.0,9.0,10.0,9.0,9.0,9.0,15,2.76
11551,45478,,,,,,,,0,
11552,29880,98.0,10.0,10.0,9.0,10.0,9.0,9.0,11,2.08
11553,5338,95.0,10.0,9.0,10.0,10.0,10.0,9.0,22,3.79
11554,63115,,,,,,,,0,
11555,58157,60.0,10.0,4.0,10.0,10.0,10.0,8.0,1,0.2
11556,9930,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.36
11557,20072,,,,,,,,1,0.16
11558,49434,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.25
11559,67932,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.32
11560,22855,100.0,10.0,9.0,10.0,10.0,9.0,9.0,3,0.53
11561,44285,90.0,8.0,9.0,9.0,9.0,9.0,8.0,2,0.36
11562,11830,,,,,,,,0,
11563,32947,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1,0.22
11564,55563,93.0,10.0,9.0,10.0,10.0,10.0,9.0,3,0.55
11565,70270,96.0,9.0,9.0,10.0,10.0,9.0,9.0,5,1.22
11566,15219,,,,,,,,0,
11567,40064,96.0,10.0,10.0,8.0,9.0,9.0,10.0,5,0.86
11568,32745,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8,1.33
11569,40509,,,,,,,,0,
11570,63348,,,,,,,,1,0.16
11571,39944,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10,1.69
11572,56035,,,,,,,,0,
11573,68632,67.0,5.0,6.0,7.0,7.0,8.0,7.0,6,2.0
11574,11734,91.0,9.0,9.0,10.0,9.0,9.0,9.0,11,1.96
11575,7383,90.0,9.0,9.0,10.0,10.0,10.0,9.0,31,5.25
11576,19533,60.0,9.0,6.0,10.0,10.0,9.0,6.0,2,0.5
11577,57014,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.38
11578,45391,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.59
11579,30510,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,1.14
11580,58451,,,,,,,,0,
11581,67976,80.0,8.0,6.0,10.0,10.0,10.0,10.0,1,0.34
11582,70447,100.0,8.0,8.0,10.0,8.0,6.0,8.0,1,0.18
11583,22312,93.0,9.0,10.0,10.0,10.0,10.0,10.0,6,1.08
11584,19857,86.0,9.0,9.0,10.0,10.0,10.0,9.0,11,1.74
11585,54594,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0
11586,63278,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.65
11587,25205,87.0,9.0,10.0,9.0,9.0,10.0,8.0,6,0.99
11588,29313,97.0,10.0,9.0,10.0,10.0,9.0,10.0,12,2.16
11589,56612,,,,,,,,0,
11590,66210,90.0,9.0,8.0,8.0,9.0,10.0,9.0,4,0.72
11591,66690,,,,,,,,0,
11592,72383,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,1.05
11593,71176,100.0,9.0,9.0,10.0,10.0,9.0,10.0,2,0.36
11594,51117,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.38
11595,69,,,,,,,,0,
11596,37462,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.86
11597,3529,,,,,,,,0,
11598,16726,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,1.6
11599,72986,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.18
11600,35834,92.0,10.0,10.0,10.0,9.0,10.0,9.0,12,2.17
11601,60185,,,,,,,,0,
11602,47282,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.2
11603,6805,56.0,6.0,8.0,7.0,7.0,9.0,6.0,10,1.92
11604,57977,96.0,10.0,9.0,10.0,10.0,10.0,10.0,5,0.89
11605,32226,93.0,10.0,10.0,10.0,10.0,9.0,9.0,12,2.07
11606,11162,76.0,9.0,8.0,8.0,8.0,10.0,8.0,10,1.8
11607,46947,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.53
11608,76217,80.0,8.0,9.0,9.0,9.0,8.0,7.0,6,1.29
11609,54148,,,,,,,,1,0.33
11610,40349,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.39
11611,18486,,,,,,,,0,
11612,4202,78.0,8.0,8.0,8.0,8.0,8.0,8.0,10,2.19
11613,23249,94.0,10.0,10.0,10.0,10.0,9.0,9.0,7,1.3
11614,76513,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0.48
11615,40011,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.79
11616,25047,100.0,10.0,10.0,10.0,10.0,10.0,10.0,24,4.11
11617,71746,89.0,9.0,10.0,10.0,9.0,9.0,9.0,7,1.27
11618,1790,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.9
11619,28357,93.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.52
11620,69074,100.0,10.0,10.0,10.0,10.0,9.0,10.0,5,0.8
11621,32295,87.0,10.0,9.0,9.0,10.0,9.0,7.0,3,1.25
11622,28638,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.37
11623,15192,92.0,9.0,8.0,10.0,10.0,8.0,9.0,6,0.96
11624,15588,90.0,9.0,8.0,10.0,10.0,10.0,10.0,3,0.59
11625,54590,88.0,9.0,9.0,9.0,10.0,8.0,9.0,24,3.98
11626,22713,97.0,10.0,10.0,10.0,10.0,10.0,10.0,8,1.36
11627,3882,100.0,10.0,8.0,9.0,10.0,10.0,10.0,2,0.58
11628,69577,96.0,10.0,10.0,10.0,10.0,9.0,10.0,26,4.19
11629,6542,90.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.77
11630,29763,80.0,9.0,9.0,10.0,9.0,9.0,9.0,8,1.42
11631,51208,98.0,10.0,10.0,10.0,10.0,10.0,10.0,13,2.31
11632,48986,98.0,10.0,10.0,10.0,10.0,9.0,10.0,10,1.79
11633,33431,,,,,,,,0,
11634,17897,100.0,10.0,10.0,9.0,10.0,10.0,10.0,3,0.49
11635,18930,95.0,10.0,9.0,10.0,10.0,10.0,10.0,12,2.12
11636,60324,90.0,9.0,9.0,10.0,10.0,10.0,10.0,2,0.48
11637,29645,90.0,9.0,8.0,10.0,10.0,9.0,9.0,3,0.59
11638,59673,,,,,,,,0,
11639,40483,,,,,,,,2,0.34
11640,12733,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8,3.75
11641,17480,60.0,7.0,7.0,7.0,6.0,8.0,6.0,7,1.34
11642,11626,100.0,10.0,9.0,10.0,9.0,10.0,8.0,2,0.5
11643,13126,95.0,9.0,10.0,9.0,10.0,10.0,10.0,4,0.82
11644,50996,73.0,9.0,7.0,8.0,9.0,8.0,8.0,17,3.13
11645,25191,100.0,10.0,10.0,9.0,9.0,10.0,9.0,2,2.0
11646,32283,100.0,10.0,9.0,10.0,10.0,10.0,9.0,3,0.55
11647,65669,98.0,10.0,10.0,10.0,10.0,9.0,10.0,16,3.02
11648,61049,92.0,10.0,10.0,10.0,10.0,10.0,9.0,5,0.95
11649,30942,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.27
11650,19212,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.21
11651,68604,88.0,9.0,9.0,10.0,10.0,10.0,9.0,29,4.7
11652,38944,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.19
11653,57456,89.0,10.0,8.0,10.0,9.0,10.0,9.0,23,4.26
11654,5267,,,,,,,,0,
11655,71197,,,,,,,,0,
11656,4018,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12,2.28
11657,73350,95.0,10.0,9.0,10.0,10.0,10.0,10.0,15,2.69
11658,15715,80.0,8.0,8.0,10.0,10.0,10.0,8.0,1,0.6
11659,56915,100.0,10.0,10.0,8.0,10.0,10.0,10.0,1,0.26
11660,51878,88.0,10.0,8.0,10.0,10.0,10.0,9.0,19,3.33
11661,43893,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.16
11662,26807,,,,,,,,0,
11663,51189,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.18
11664,71026,96.0,10.0,9.0,10.0,10.0,9.0,9.0,14,2.44
11665,20144,87.0,9.0,10.0,9.0,10.0,9.0,7.0,3,0.55
11666,64228,97.0,10.0,9.0,10.0,10.0,10.0,10.0,6,1.15
11667,27237,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,2.31
11668,71471,95.0,10.0,10.0,10.0,10.0,10.0,10.0,13,2.57
11669,76255,92.0,10.0,8.0,10.0,10.0,8.0,9.0,19,3.29
11670,44720,90.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.48
11671,55307,100.0,10.0,10.0,10.0,10.0,9.0,10.0,3,0.51
11672,9296,88.0,9.0,9.0,9.0,9.0,10.0,10.0,22,3.79
11673,36182,99.0,10.0,10.0,10.0,10.0,10.0,10.0,15,2.63
11674,14839,93.0,10.0,8.0,10.0,10.0,10.0,9.0,3,2.65
11675,40744,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1,0.55
11676,1589,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,1.35
11677,35505,94.0,10.0,9.0,10.0,10.0,9.0,10.0,10,1.84
11678,44703,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.18
11679,17601,100.0,8.0,8.0,8.0,8.0,8.0,10.0,2,0.33
11680,1679,,,,,,,,0,
11681,6341,,,,,,,,0,
11682,8538,86.0,9.0,9.0,7.0,9.0,8.0,8.0,7,1.21
11683,18182,100.0,10.0,8.0,10.0,10.0,10.0,10.0,4,0.68
11684,64191,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.18
11685,56772,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.19
11686,15021,92.0,10.0,9.0,10.0,10.0,10.0,9.0,10,1.76
11687,2754,88.0,10.0,9.0,10.0,10.0,10.0,10.0,12,2.26
11688,6849,100.0,10.0,10.0,10.0,9.0,10.0,9.0,2,0.71
11689,68165,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.49
11690,25318,96.0,10.0,10.0,10.0,10.0,10.0,9.0,5,0.95
11691,60330,47.0,7.0,7.0,9.0,6.0,9.0,7.0,3,0.56
11692,46659,,,,,,,,0,
11693,56625,70.0,6.0,6.0,9.0,9.0,10.0,7.0,3,0.63
11694,24905,,,,,,,,0,
11695,16388,,,,,,,,0,
11696,38687,97.0,10.0,10.0,10.0,10.0,10.0,9.0,6,1.03
11697,20794,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.67
11698,45482,,,,,,,,0,
11699,105,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12,2.07
11700,22115,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.78
11701,44087,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.22
11702,68152,,,,,,,,0,
11703,37651,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.25
11704,27608,97.0,10.0,10.0,10.0,10.0,10.0,10.0,7,1.25
11705,55053,,,,,,,,0,
11706,23054,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1.85
11707,48061,100.0,8.0,10.0,8.0,10.0,10.0,10.0,1,0.17
11708,4410,98.0,10.0,9.0,10.0,10.0,9.0,10.0,10,2.0
11709,51266,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.2
11710,35916,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.75
11711,59273,94.0,10.0,10.0,9.0,10.0,9.0,9.0,7,1.33
11712,65659,96.0,10.0,10.0,10.0,10.0,10.0,10.0,63,10.56
11713,50535,100.0,10.0,10.0,10.0,6.0,8.0,10.0,2,0.33
11714,43279,100.0,10.0,10.0,10.0,10.0,9.0,10.0,4,0.81
11715,53544,,,,,,,,0,
11716,24863,96.0,9.0,10.0,10.0,10.0,10.0,9.0,16,2.82
11717,44116,100.0,10.0,10.0,10.0,10.0,10.0,10.0,19,3.41
11718,38023,92.0,10.0,9.0,9.0,10.0,10.0,9.0,12,3.05
11719,44832,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,1.61
11720,21361,,,,,,,,3,0.51
11721,992,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.22
11722,40235,96.0,10.0,9.0,10.0,10.0,9.0,10.0,5,0.9
11723,46344,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.33
11724,59506,,,,,,,,0,
11725,43838,80.0,7.0,8.0,9.0,10.0,10.0,7.0,2,0.81
11726,53358,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.63
11727,56820,93.0,10.0,8.0,10.0,10.0,10.0,9.0,6,1.18
11728,15050,99.0,10.0,10.0,10.0,10.0,10.0,10.0,30,5.03
11729,62494,,,,,,,,1,0.22
11730,61969,97.0,10.0,10.0,10.0,10.0,9.0,9.0,6,2.4
11731,49026,95.0,10.0,9.0,10.0,10.0,10.0,10.0,12,2.14
11732,67164,90.0,10.0,9.0,10.0,10.0,10.0,9.0,2,0.37
11733,29808,94.0,9.0,9.0,8.0,9.0,9.0,10.0,7,1.35
11734,66496,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.23
11735,46508,,,,,,,,0,
11736,51313,,,,,,,,0,
11737,66519,100.0,10.0,9.0,10.0,10.0,10.0,9.0,7,1.44
11738,35004,97.0,10.0,10.0,9.0,10.0,9.0,10.0,15,2.92
11739,50061,,,,,,,,0,
11740,45898,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.78
11741,49270,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.19
11742,33044,,,,,,,,0,
11743,13191,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8,1.9
11744,34084,,,,,,,,0,
11745,58093,,,,,,,,0,
11746,50270,,,,,,,,0,
11747,52482,,,,,,,,0,
11748,68402,100.0,10.0,9.0,10.0,10.0,6.0,9.0,2,0.36
11749,67778,,,,,,,,0,
11750,62608,,,,,,,,0,
11751,17126,99.0,10.0,10.0,9.0,10.0,10.0,10.0,17,5.73
11752,64519,,,,,,,,0,
11753,62970,,,,,,,,0,
11754,52554,93.0,10.0,9.0,10.0,10.0,10.0,9.0,6,1.08
11755,9171,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,1.96
11756,19873,,,,,,,,0,
11757,2135,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.36
11758,33045,,,,,,,,1,0.18
11759,49164,,,,,,,,0,
11760,27759,,,,,,,,0,
11761,40695,100.0,10.0,10.0,10.0,10.0,9.0,10.0,4,0.84
11762,3754,,,,,,,,0,
11763,56473,,,,,,,,1,0.17
11764,6285,,,,,,,,1,0.21
11765,16813,80.0,10.0,6.0,10.0,10.0,10.0,6.0,1,0.24
11766,54742,,,,,,,,0,
11767,36961,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0.8
11768,60934,,,,,,,,1,0.18
11769,58083,86.0,9.0,10.0,8.0,8.0,9.0,8.0,10,1.8
11770,28983,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.44
11771,76980,92.0,10.0,10.0,10.0,10.0,10.0,8.0,5,0.93
11772,65101,84.0,8.0,7.0,9.0,9.0,9.0,9.0,11,3.59
11773,48863,95.0,9.0,9.0,10.0,10.0,10.0,9.0,13,2.28
11774,68007,80.0,10.0,8.0,10.0,10.0,10.0,6.0,1,0.81
11775,14295,98.0,10.0,10.0,10.0,10.0,9.0,10.0,10,1.79
11776,18787,80.0,10.0,10.0,10.0,10.0,9.0,9.0,5,0.85
11777,30892,80.0,7.0,7.0,10.0,8.0,10.0,6.0,2,0.43
11778,30303,98.0,10.0,10.0,10.0,10.0,9.0,10.0,13,2.2
11779,52459,99.0,10.0,10.0,10.0,10.0,10.0,10.0,17,3.17
11780,15931,100.0,10.0,10.0,10.0,10.0,8.0,9.0,2,0.7
11781,26472,,,,,,,,0,
11782,50708,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12,2.35
11783,8285,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,1.4
11784,34368,93.0,10.0,10.0,9.0,9.0,10.0,10.0,29,5.21
11785,34263,,,,,,,,0,
11786,52436,,,,,,,,0,
11787,53069,88.0,9.0,10.0,9.0,9.0,10.0,9.0,8,1.73
11788,8201,,,,,,,,0,
11789,15309,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.57
11790,68644,,,,,,,,0,
11791,66400,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.63
11792,36466,40.0,2.0,10.0,8.0,6.0,2.0,4.0,3,0.51
11793,60994,80.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0.24
11794,54358,94.0,10.0,10.0,9.0,10.0,9.0,9.0,14,2.47
11795,61800,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12,4.62
11796,17843,93.0,10.0,9.0,9.0,9.0,10.0,9.0,43,7.59
11797,35885,100.0,9.0,9.0,10.0,9.0,9.0,10.0,3,0.69
11798,23754,100.0,10.0,10.0,10.0,9.0,9.0,8.0,5,1.09
11799,29510,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.18
11800,19273,98.0,10.0,10.0,10.0,9.0,9.0,9.0,11,1.9
11801,1822,,,,,,,,0,
11802,23535,75.0,9.0,7.0,9.0,10.0,8.0,8.0,4,0.86
11803,31179,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.66
11804,12484,93.0,10.0,9.0,10.0,10.0,10.0,10.0,10,1.85
11805,10659,,,,,,,,1,0.17
11806,69546,,,,,,,,0,
11807,31394,100.0,10.0,10.0,10.0,10.0,9.0,10.0,7,1.35
11808,47528,86.0,8.0,8.0,9.0,9.0,8.0,8.0,10,1.72
11809,40940,,,,,,,,0,
11810,25009,99.0,10.0,10.0,10.0,10.0,10.0,10.0,16,4.32
11811,36444,98.0,10.0,10.0,10.0,10.0,9.0,10.0,45,8.08
11812,46240,,,,,,,,0,
11813,61771,,,,,,,,0,
11814,43194,98.0,10.0,10.0,10.0,10.0,10.0,10.0,11,2.5
11815,60234,,,,,,,,0,
11816,25478,85.0,9.0,8.0,9.0,10.0,9.0,9.0,17,2.9
11817,31373,87.0,8.0,10.0,8.0,9.0,9.0,10.0,4,1.45
11818,7973,,,,,,,,0,
11819,35453,96.0,10.0,9.0,9.0,9.0,9.0,9.0,14,5.92
11820,72779,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.35
11821,71155,40.0,10.0,10.0,8.0,2.0,8.0,6.0,1,1.0
11822,13137,88.0,9.0,9.0,9.0,9.0,10.0,9.0,15,2.59
11823,19893,54.0,7.0,6.0,9.0,9.0,7.0,6.0,7,1.26
11824,40700,75.0,7.0,8.0,8.0,9.0,9.0,8.0,4,1.5
11825,65114,80.0,10.0,10.0,10.0,10.0,9.0,9.0,5,1.25
11826,3741,98.0,10.0,10.0,10.0,10.0,10.0,9.0,26,4.46
11827,50155,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,1.55
11828,67732,91.0,9.0,9.0,9.0,10.0,10.0,9.0,18,3.18
11829,7860,,,,,,,,0,
11830,62671,80.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.21
11831,50005,90.0,10.0,9.0,10.0,10.0,10.0,9.0,27,4.97
11832,40187,90.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.68
11833,33093,99.0,10.0,10.0,10.0,10.0,9.0,10.0,16,2.96
11834,64242,93.0,9.0,8.0,10.0,9.0,10.0,10.0,8,1.37
11835,67318,92.0,10.0,10.0,10.0,10.0,8.0,10.0,5,0.93
11836,23476,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,1.03
11837,14796,97.0,10.0,10.0,10.0,10.0,9.0,9.0,13,2.71
11838,28378,95.0,9.0,10.0,10.0,10.0,8.0,10.0,4,0.75
11839,35052,100.0,10.0,10.0,10.0,10.0,9.0,10.0,13,2.55
11840,6349,97.0,9.0,9.0,9.0,10.0,10.0,10.0,6,1.06
11841,36498,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.23
11842,32959,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.21
11843,40486,98.0,10.0,10.0,10.0,10.0,9.0,10.0,9,2.2
11844,9525,100.0,9.0,10.0,9.0,10.0,9.0,9.0,3,0.89
11845,68968,89.0,9.0,10.0,9.0,9.0,10.0,8.0,14,3.11
11846,5604,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.2
11847,38389,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1.08
11848,55253,94.0,10.0,10.0,10.0,10.0,9.0,10.0,8,1.44
11849,22348,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,1.08
11850,27652,100.0,9.0,10.0,10.0,10.0,10.0,10.0,7,1.35
11851,26145,93.0,10.0,9.0,9.0,10.0,10.0,9.0,8,1.61
11852,19288,95.0,10.0,9.0,10.0,10.0,10.0,10.0,15,3.1
11853,39177,98.0,10.0,10.0,10.0,10.0,10.0,10.0,17,3.31
11854,21359,94.0,10.0,9.0,10.0,10.0,9.0,9.0,33,5.72
11855,39992,,,,,,,,0,
11856,37138,90.0,10.0,10.0,10.0,10.0,10.0,9.0,4,0.83
11857,13996,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.43
11858,60919,95.0,10.0,9.0,10.0,10.0,10.0,10.0,11,2.06
11859,23762,100.0,9.0,9.0,10.0,10.0,9.0,10.0,2,0.38
11860,76665,99.0,10.0,10.0,10.0,10.0,10.0,10.0,19,3.68
