,id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
6615,18972,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,3.0,f,f,"$2,820.0",4528
6616,20503,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,560.0",24197
6617,72641,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,430.0",40317
6618,3851,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,f,f,"$2,430.0",21488
6619,9681,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,f,f,"$3,470.0",2916
6620,37852,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,325.0",26559
6621,32228,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,260.0",40366
6622,51469,Brazil,Type V5,Quantum,ThetaBase Services,0.0,1,flexible,1.0,t,f,"$1,169.0",38915
6623,63686,Bouvet Island (Bouvetoya),Type F5,Plasma,ThetaBase Services,3.0,6,strict,4.0,f,f,"$3,327.0",38193
6624,57926,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$2,079.0",34864
6625,28649,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,040.0",14305
6626,13377,Switzerland,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,286.0",47323
6627,47270,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,f,f,"$2,157.0",19228
6628,73643,Malta,Type F5,Plasma,ThetaBase Services,3.0,7,strict,3.0,f,f,"$3,145.0",42790
6629,33187,Barbados,Type V5,Plasma,ThetaBase Services,1.0,5,strict,1.0,f,f,"$2,105.0",18272
6630,60079,Estonia,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,065.0",19378
6631,38726,Malta,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,f,f,"$3,470.0",30094
6632,37758,Marshall Islands,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,221.0",7510
6633,15754,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$2,430.0",45413
6634,15809,Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,910.0",39894
6635,7746,Sao Tome and Principe,Type V2,Plasma,ThetaBase Services,2.0,6,strict,3.0,t,f,"$2,417.0",26171
6636,72969,Kiribati,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,t,f,"$1,897.0",24939
6637,3004,Russian Federation,Type E3,Quantum,ThetaBase Services,1.0,5,strict,1.0,t,f,"$1,845.0",19842
6638,80,Russian Federation,Type E3,Quantum,ThetaBase Services,1.0,4,strict,1.0,t,f,"$1,780.0",19842
6639,28045,Russian Federation,Type E3,Quantum,ThetaBase Services,2.0,6,strict,3.0,t,f,"$1,793.0",19842
6640,18059,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,4,strict,2.0,t,f,"$1,728.0",19842
6641,10388,Guinea,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,t,f,"$1,793.0",19842
6642,67157,Russian Federation,Type E3,Quantum,ThetaBase Services,1.0,4,strict,1.0,t,f,"$1,728.0",19842
6643,75150,Brazil,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,f,f,"$1,455.0",18017
6644,5116,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,f,f,"$4,315.0",19943
6645,50170,Faroe Islands,Type F1,Plasma,ThetaBase Services,1.0,4,flexible,2.0,t,f,"$1,910.0",43675
6646,63673,Isle of Man,Type F5,Quantum,ThetaBase Services,1.0,1,strict,2.0,t,f,"$1,520.0",34037
6647,35229,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,t,f,"$2,625.0",21026
6648,70322,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,975.0",35712
6649,6402,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,287.0",46125
6650,4535,Isle of Man,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,507.0",39304
6651,51067,Kiribati,Type F5,Quantum,ThetaBase Services,2.0,3,flexible,2.0,t,f,"$1,624.0",7478
6652,55421,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,f,f,"$2,209.0",48332
6653,44504,Costa Rica,Type V7,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,897.0",30594
6654,38956,Barbados,Type V5,Plasma,ThetaBase Services,3.0,9,strict,5.0,f,f,"$5,446.0",35442
6655,48773,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$2,183.0",16232
6656,47476,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,715.0",36477
6657,57610,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,585.0",20909
6658,61129,Rwanda,Type V7,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,274.0",6894
6659,55175,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,195.0",48609
6660,31474,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,t,f,"$2,534.0",47163
6661,55478,Malta,Type V5,Plasma,ThetaBase Services,3.0,1,flexible,3.0,t,f,"$2,820.0",41901
6662,70916,Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,t,f,"$1,910.0",12128
6663,47756,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,2.0,f,f,"$1,767.0",34252
6664,12648,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,t,f,"$13,974.0",4488
6665,40554,Malta,Type V5,Plasma,ThetaBase Services,2.0,7,strict,3.0,f,f,"$3,457.0",24026
6666,23428,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,t,f,"$1,234.0",37293
6667,49911,Switzerland,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,312.0",42050
6668,37864,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,001.0",44696
6669,24012,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$3,405.0",19231
6670,50647,Sao Tome and Principe,Type E3,Plasma,ThetaBase Services,1.0,4,moderate,2.0,t,f,"$1,910.0",24912
6671,35700,Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,f,f,"$4,510.0",39704
6672,3097,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,585.0",35841
6673,74824,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,f,f,"$2,560.0",10895
6674,9479,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,5,flexible,2.0,t,f,"$3,444.0",30252
6675,15570,Malta,Type E3,Quantum,ThetaBase Services,2.0,3,moderate,2.0,t,f,"$1,910.0",4125
6676,17504,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,8,strict,4.0,f,f,"$4,757.0",24026
6677,58106,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,f,f,"$2,300.0",44089
6678,33925,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,884.0",47782
6679,6734,Micronesia,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,f,f,"$4,770.0",15810
6680,7215,Indonesia,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$4,120.0",158
6681,48680,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,6,strict,4.0,f,f,"$2,495.0",28828
6682,60676,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,0.0,f,f,"$2,157.0",23808
6683,11696,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,105.0",9857
6684,28167,Rwanda,Type Y4,Plasma,ThetaBase Services,0.0,2,moderate,2.0,f,f,"$1,390.0",30145
6685,74699,Malta,Type F5,Quantum,ThetaBase Services,2.0,6,strict,4.0,t,f,"$1,884.0",32346
6686,9791,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$1,975.0",15861
6687,60738,Costa Rica,Type F5,Plasma,ThetaBase Services,2.0,3,strict,2.0,t,f,"$1,845.0",34675
6688,47501,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,f,f,"$1,455.0",7970
6689,32249,Rwanda,Type Y4,Plasma,ThetaBase Services,0.0,2,flexible,2.0,f,f,"$1,390.0",30145
6690,58719,Costa Rica,Type F5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$1,715.0",43137
6691,1358,Estonia,Type V2,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$1,780.0",12765
6692,61661,Malta,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,f,f,"$2,170.0",28828
6693,56483,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,455.0",39216
6694,52741,Micronesia,Type V2,Plasma,ThetaBase Services,4.0,8,strict,4.0,t,f,"$5,940.0",38232
6695,22709,Indonesia,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,390.0",8524
6696,25828,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,f,f,"$1,910.0",39435
6697,61814,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,040.0",4587
6698,27956,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,5,flexible,2.0,f,f,"$3,730.0",19811
6699,57535,Mexico,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,364.0",15938
6700,71949,Micronesia,Type V2,Plasma,ThetaBase Services,3.0,7,strict,3.0,t,f,"$6,395.0",19958
6701,44705,Rwanda,Type T7,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,520.0",43926
6702,47413,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,f,f,"$4,757.0",43428
6703,15647,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$2,170.0",18385
6704,59518,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$2,170.0",42005
6705,42161,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,t,f,"$2,261.0",23369
6706,56344,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,403.0",35122
6707,54103,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,t,f,"$2,846.0",490
6708,69809,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,8,strict,3.0,f,f,"$2,690.0",48869
6709,74526,Nicaragua,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,585.0",3088
6710,2234,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,221.0",46110
6711,39411,Malta,Type V5,Plasma,ThetaBase Services,2.0,6,strict,4.0,f,f,"$3,067.0",71
6712,21416,Indonesia,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,455.0",12177
6713,75637,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,3,flexible,2.0,t,f,"$1,221.0",35787
6714,30707,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,t,f,"$2,170.0",8551
6715,44914,Sao Tome and Principe,Type G0,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,273.0",19842
6716,7814,Rwanda,Type Z6,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,325.0",41160
6717,68723,Sao Tome and Principe,Type G0,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,273.0",19842
6718,54087,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,105.0",25990
6719,23172,Malta,Type E3,Quantum,ThetaBase Services,1.0,4,strict,2.0,t,f,"$1,611.0",19842
6720,40348,Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,t,f,"$1,624.0",17352
6721,6458,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,260.0",34043
6722,33976,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$1,845.0",21960
6723,3014,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,t,f,"$2,040.0",33748
6724,1586,Wallis and Futuna,Type F1,Plasma,ThetaBase Services,3.0,7,strict,5.0,t,f,"$1,806.0",44137
6725,73992,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,235.0",6894
6726,34625,Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,f,f,"$7,500.0",44376
6727,72212,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,390.0",46872
6728,36731,Estonia,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,390.0",15657
6729,37941,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,170.0",28378
6730,56106,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,221.0",36508
6731,36687,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,520.0",40593
6732,69517,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,585.0",36924
6733,21638,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$1,975.0",45690
6734,20685,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,t,f,"$3,418.0",25524
6735,37766,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,t,f,"$2,287.0",39952
6736,14121,Rwanda,Type V5,Quantum,ThetaBase Services,2.0,6,moderate,2.0,t,f,"$1,975.0",30985
6737,48052,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,260.0",31878
6738,63806,Niue,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,195.0",7940
6739,71748,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,flexible,2.0,t,f,"$3,730.0",19798
6740,564,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,4,flexible,2.0,t,f,"$1,468.0",13545
6741,52414,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,287.0",20226
6742,7511,Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,t,f,"$1,299.0",41089
6743,53171,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,429.0",45314
6744,51909,Costa Rica,Type F5,Plasma,ThetaBase Services,3.0,5,moderate,3.0,f,f,"$2,001.0",48533
6745,25952,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,t,f,"$2,157.0",39952
6746,70661,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,8,flexible,2.0,f,f,"$2,859.0",48470
6747,56986,Nicaragua,Type G0,Plasma,ThetaBase Services,3.0,8,moderate,3.0,t,f,"$3,717.0",21083
6748,66929,Brazil,Type V5,Quantum,ThetaBase Services,2.0,4,strict,2.0,f,f,"$1,260.0",7102
6749,14156,Rwanda,Type V2,Plasma,ThetaBase Services,1.0,4,moderate,1.0,t,f,"$2,105.0",45590
6750,76001,Micronesia,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,494.0",39300
6751,61522,Barbados,Type V5,Plasma,ThetaBase Services,3.0,7,strict,5.0,t,f,"$2,495.0",27289
6752,71575,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,t,f,"$1,780.0",36698
6753,74812,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,520.0",3258
6754,48015,Micronesia,Type V5,Plasma,ThetaBase Services,3.0,3,strict,3.0,f,f,"$2,911.0",45631
6755,65391,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,832.0",37899
6756,68879,Bouvet Island (Bouvetoya),Type V2,Plasma,ThetaBase Services,3.0,4,strict,2.0,f,f,"$2,833.0",4913
6757,43803,Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,325.0",47488
6758,53182,Sao Tome and Principe,Type V2,Plasma,ThetaBase Services,4.0,8,moderate,8.0,f,f,"$4,120.0",1908
6759,34561,Malta,Type V5,Quantum,ThetaBase Services,2.0,3,flexible,1.0,t,f,"$2,300.0",18385
6760,70698,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$5,940.0",589
6761,75855,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$3,730.0",19943
6762,38434,Rwanda,Type V5,Quantum,ThetaBase Services,0.0,2,flexible,1.0,t,f,"$1,377.0",24816
6763,50692,Brazil,Type O3,Quantum,ThetaBase Services,1.0,1,moderate,1.0,t,f,"$1,585.0",28540
6764,43351,Brazil,Type O3,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,715.0",28540
6765,44168,Brazil,Type O3,Quantum,ThetaBase Services,1.0,3,moderate,3.0,t,f,"$2,014.0",28540
6766,66412,Brazil,Type O3,Quantum,ThetaBase Services,1.0,2,moderate,2.0,t,f,"$1,715.0",28540
6767,18783,Brazil,Type O3,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,715.0",28540
6768,47261,Brazil,Type O3,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,845.0",28540
6769,72588,Brazil,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,520.0",43902
6770,63049,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,170.0",7479
6771,39190,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,t,f,"$2,157.0",41340
6772,9629,Russian Federation,Type F1,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$3,067.0",47527
6773,44724,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,507.0",42845
6774,41868,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,2.0,t,f,"$2,417.0",34062
6775,30535,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,3,strict,2.0,f,f,"$1,260.0",40366
6776,29233,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,338.0",4524
6777,26191,Niue,Type F5,Plasma,ThetaBase Services,3.0,5,moderate,5.0,f,f,"$2,105.0",4178
6778,76777,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,t,f,"$2,625.0",30126
6779,18472,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,t,f,"$1,845.0",26633
6780,40529,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,325.0",16181
6781,43612,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,300.0",28828
6782,66507,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,690.0",28828
6783,5873,Gambia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,286.0",37178
6784,60929,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,520.0",37194
6785,48790,Rwanda,Type V5,Quantum,ThetaBase Services,3.0,6,flexible,3.0,f,f,"$2,170.0",42623
6786,17381,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,f,f,"$2,430.0",44612
6787,14104,Malta,Type V5,Plasma,ThetaBase Services,2.0,3,strict,2.0,t,f,"$3,470.0",20786
6788,7127,Anguilla,Type V2,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,390.0",8359
6789,44883,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,520.0",24475
6790,47446,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,820.0",27967
6791,17454,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,520.0",3085
6792,60849,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,3.0,7,strict,0.0,f,f,"$3,730.0",10082
6793,42725,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,2.0,f,f,"$2,027.0",32294
6794,35177,United Kingdom,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,f,f,"$2,040.0",46105
6795,33024,Uzbekistan,Type V5,Quantum,ThetaBase Services,0.0,2,flexible,1.0,f,f,"$1,520.0",32497
6796,35661,Chad,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,195.0",13301
6797,31727,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,417.0",46105
6798,31957,Malta,Type V7,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,741.0",27157
6799,32279,Sao Tome and Principe,Type G0,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$7,370.0",19842
6800,49482,Rwanda,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,820.0",28828
6801,65157,Sao Tome and Principe,Type E3,Quantum,ThetaBase Services,1.0,1,moderate,1.0,t,f,"$1,455.0",25677
6802,74381,Russian Federation,Type F5,Plasma,ThetaBase Services,4.0,8,flexible,4.0,f,f,"$10,620.0",19485
6803,28858,Guinea,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,f,f,"$4,120.0",23668
6804,12056,Marshall Islands,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,260.0",16741
6805,28829,Marshall Islands,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,715.0",46453
6806,66043,Costa Rica,Type F5,Plasma,ThetaBase Services,0.0,4,flexible,2.0,t,f,"$1,780.0",31546
6807,58023,Malta,Type V2,Quantum,ThetaBase Services,1.0,1,moderate,1.0,t,f,"$1,390.0",3303
6808,60953,Indonesia,Type F5,Quantum,ThetaBase Services,2.0,3,moderate,2.0,f,f,"$1,455.0",12799
6809,32185,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,572.0",5326
6810,67014,Mexico,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,390.0",14735
6811,20432,Niue,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$3,470.0",32532
6812,50329,Mexico,Type V2,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,195.0",49396
6813,58624,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,f,f,"$1,780.0",27271
6814,52328,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,t,f,"$2,170.0",42888
6815,6870,Barbados,Type X3,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,260.0",22753
6816,61332,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,5.0,t,f,"$2,235.0",11923
6817,21758,Gambia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,0.0,f,f,"$2,092.0",28828
6818,8478,Micronesia,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,f,f,"$1,390.0",39300
6819,7233,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,170.0",26923
6820,72297,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,728.0",48460
6821,55595,Nicaragua,Type V5,Quantum,ThetaBase Services,0.0,1,flexible,1.0,t,f,"$1,455.0",19339
6822,53599,Faroe Islands,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,325.0",47286
6823,22847,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,247.0",40366
6824,31013,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,t,f,"$2,690.0",10221
6825,75105,Brazil,Type W5,Quantum,ThetaBase Services,1.0,3,strict,2.0,t,f,"$1,442.0",42915
6826,72011,Indonesia,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,715.0",15373
6827,784,Bosnia and Herzegovina,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$3,730.0",7982
6828,62221,Sao Tome and Principe,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,520.0",1729
6829,66185,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,455.0",12928
6830,29590,Micronesia,Type E3,Plasma,ThetaBase Services,1.0,1,moderate,1.0,f,f,"$1,780.0",4286
6831,64743,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,f,f,"$2,950.0",33769
6832,34454,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,t,f,"$3,015.0",30126
6833,75889,Indonesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,820.0",49669
6834,5347,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,6,strict,4.0,f,f,"$2,326.0",12928
6835,42945,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,170.0",22083
6836,4883,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,2.0,2,flexible,2.0,f,f,"$1,975.0",45067
6837,7578,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,377.0",20041
6838,24911,Indonesia,Type W5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$3,405.0",237
6839,30390,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,t,f,"$1,338.0",23045
6840,21067,Indonesia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$1,715.0",20368
6841,13401,El Salvador,Type V5,Quantum,ThetaBase Services,1.0,1,strict,0.0,f,f,"$1,221.0",24178
6842,11329,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,560.0",48766
6843,28203,Rwanda,Type V2,Plasma,ThetaBase Services,3.0,8,strict,4.0,t,f,"$4,120.0",10697
6844,50287,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,455.0",33203
