,id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
11019,37937,Malta,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,520.0",17908
11020,17520,Gambia,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,910.0",40479
11021,63615,Rwanda,Type V5,Quantum,ThetaBase Services,0.0,2,moderate,1.0,t,f,"$1,520.0",20208
11022,58789,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,f,f,"$1,169.0",17416
11023,14042,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,t,f,"$3,405.0",3691
11024,8968,Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,910.0",33235
11025,35964,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,066.0",43276
11026,60783,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,f,f,"$2,027.0",42646
11027,28101,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,2.0,f,f,"$3,405.0",7184
11028,36410,United Kingdom,Type V5,Quantum,ThetaBase Services,0.0,1,flexible,1.0,f,f,"$1,143.0",43570
11029,73215,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,520.0",18836
11030,10239,Gambia,Type F5,Plasma,ThetaBase Services,2.0,5,strict,2.0,f,f,"$3,470.0",33235
11031,19715,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,715.0",44350
11032,57760,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,390.0",32792
11033,9766,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,f,f,"$2,170.0",24198
11034,19279,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,t,f,"$4,757.0",7184
11035,74591,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,390.0",14186
11036,3597,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,962.0",3514
11037,61926,Nicaragua,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$2,820.0",3641
11038,16477,Micronesia,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$2,300.0",34720
11039,73057,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,455.0",33286
11040,130,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,t,f,"$4,627.0",7184
11041,17738,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,4.0,t,f,"$4,497.0",7184
11042,32592,Malta,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,325.0",31058
11043,52720,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,637.0",9915
11044,19131,Estonia,Type V5,Plasma,ThetaBase Services,1.0,4,strict,4.0,t,f,"$1,624.0",44169
11045,66076,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,f,f,"$2,014.0",34746
11046,29328,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,546.0",25445
11047,33548,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,260.0",15766
11048,65935,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,5,moderate,3.0,f,f,"$2,313.0",20420
11049,57563,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,390.0",18955
11050,59946,Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,2.0,t,f,"$1,780.0",33881
11051,25021,Barbados,Type V5,Plasma,ThetaBase Services,0.0,4,strict,3.0,t,f,"$2,495.0",48425
11052,63684,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,390.0",32792
11053,17524,Barbados,Type F5,Quantum,ThetaBase Services,1.0,2,strict,2.0,t,f,"$1,585.0",6984
11054,1105,Brazil,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,390.0",14575
11055,65456,Anguilla,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,494.0",22419
11056,25997,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,780.0",46664
11057,30112,Estonia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,195.0",24556
11058,48389,Kiribati,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,f,f,"$1,195.0",22761
11059,4289,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,325.0",29175
11060,47267,Isle of Man,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,260.0",18528
11061,18251,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,2.0,3,strict,2.0,t,f,"$2,170.0",27575
11062,67565,Uzbekistan,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,105.0",18710
11063,6438,Uzbekistan,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,t,f,"$1,793.0",22308
11064,71598,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,6,flexible,1.0,t,f,"$2,040.0",34763
11065,37981,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,260.0",19252
11066,15751,Costa Rica,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,t,f,"$1,650.0",3942
11067,43321,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,195.0",14186
11068,56132,Faroe Islands,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,650.0",22414
11069,10676,Barbados,Type O3,Quantum,ThetaBase Services,1.0,3,strict,2.0,t,f,"$1,910.0",27289
11070,63689,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,t,f,"$2,040.0",23372
11071,33239,Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,t,f,"$2,001.0",39952
11072,55759,Barbados,Type V5,Quantum,ThetaBase Services,2.0,5,moderate,3.0,t,f,"$2,170.0",27289
11073,62618,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,455.0",18275
11074,53284,Rwanda,Type V7,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,105.0",6894
11075,65617,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$4,770.0",20165
11076,39284,United Kingdom,Type V2,Plasma,ThetaBase Services,3.0,6,moderate,4.0,t,f,"$1,975.0",4854
11077,43976,Nicaragua,Type V7,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,455.0",15599
11078,52528,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,637.0",48455
11079,50469,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,625.0",10920
11080,75793,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,820.0",14622
11081,44706,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,390.0",14626
11082,63642,Malta,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,t,f,"$1,650.0",1820
11083,59144,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,3.0,t,f,"$1,650.0",20072
11084,7287,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,105.0",23104
11085,71524,Switzerland,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,338.0",6894
11086,76796,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,195.0",8549
11087,24885,Malta,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,f,f,"$2,534.0",32007
11088,67137,Barbados,Type V7,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$13,870.0",8831
11089,68323,El Salvador,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,741.0",17905
11090,16770,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,2.0,f,f,"$1,520.0",22677
11091,52596,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,2.0,t,f,"$2,482.0",22816
11092,28010,Marshall Islands,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,182.0",32661
11093,66677,Malta,Type V5,Plasma,ThetaBase Services,4.0,9,moderate,4.0,t,f,"$3,795.0",19327
11094,39015,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,520.0",43615
11095,38786,Indonesia,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,f,f,"$2,170.0",34613
11096,30249,Costa Rica,Type V5,Plasma,ThetaBase Services,2.0,2,flexible,1.0,t,f,"$1,390.0",15985
11097,33851,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,t,f,"$2,235.0",2612
11098,11569,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,t,f,"$2,365.0",40371
11099,58970,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,495.0",49076
11100,74747,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$1,845.0",20262
11101,1053,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$2,820.0",17262
11102,29897,Niue,Type F5,Plasma,ThetaBase Services,4.0,8,strict,4.0,f,f,"$11,270.0",36019
11103,41142,Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,390.0",166
11104,72956,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,910.0",28828
11105,35514,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,910.0",9341
11106,73548,Micronesia,Type F5,Plasma,ThetaBase Services,2.0,6,flexible,2.0,f,f,"$8,020.0",40364
11107,44293,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,195.0",46802
11108,67095,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,1.0,f,f,"$2,820.0",30470
11109,70665,Guinea,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,t,f,"$2,625.0",37646
11110,50706,Rwanda,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$8,020.0",40364
11111,30305,Niue,Type V5,Plasma,ThetaBase Services,2.0,2,flexible,2.0,t,f,"$1,975.0",11927
11112,36058,United Kingdom,Type V5,Plasma,ThetaBase Services,4.0,10,strict,4.0,f,f,"$3,470.0",28828
11113,33126,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,f,f,"$3,067.0",24033
11114,55728,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,520.0",4566
11115,39194,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,1.0,f,f,"$3,457.0",38701
11116,45212,Micronesia,Type Z6,Plasma,ThetaBase Services,1.0,4,strict,1.0,t,f,"$5,030.0",20165
11117,62483,Mexico,Type W5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$2,170.0",16468
11118,13756,Marshall Islands,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,3.0,t,f,"$2,885.0",1924
11119,1320,Malta,Type V7,Plasma,ThetaBase Services,2.0,4,strict,3.0,f,f,"$4,120.0",49076
11120,2225,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$2,430.0",13054
11121,27125,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,325.0",28830
11122,38073,Kenya,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,234.0",41
11123,16154,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,650.0",39807
11124,8490,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,910.0",7056
11125,8375,Indonesia,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,f,f,"$4,120.0",31446
11126,38719,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,f,f,"$1,910.0",29688
11127,25754,Bouvet Island (Bouvetoya),Type Z6,Quantum,ThetaBase Services,0.0,1,strict,1.0,t,f,"$1,325.0",27507
11128,57254,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,3.0,f,f,"$2,495.0",5943
11129,6662,Uzbekistan,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,845.0",8341
11130,18234,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,t,f,"$3,210.0",12679
11131,55624,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,t,f,"$3,210.0",12679
11132,62009,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,715.0",8912
11133,29985,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,560.0",24248
11134,57350,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$2,625.0",3378
11135,38380,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,6,strict,4.0,t,f,"$2,820.0",18791
11136,62635,Barbados,Type V2,Plasma,ThetaBase Services,3.0,10,flexible,1.0,f,f,"$8,293.0",27289
11137,25987,Barbados,Type V2,Plasma,ThetaBase Services,3.0,8,flexible,3.0,f,f,"$7,370.0",27289
11138,45924,Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,flexible,4.0,f,f,"$4,120.0",27289
11139,48060,Barbados,Type V5,Plasma,ThetaBase Services,3.0,5,flexible,3.0,f,f,"$2,690.0",27289
11140,60039,Indonesia,Type D4,Plasma,ThetaBase Services,2.0,4,flexible,2.0,t,f,"$1,806.0",36963
11141,18382,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,3.0,t,f,"$2,690.0",120
11142,50858,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,2.0,f,f,"$1,689.0",912
11143,65228,Barbados,Type Z6,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,780.0",48954
11144,5666,Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,455.0",19097
11145,48752,Niue,Type F5,Plasma,ThetaBase Services,3.0,5,flexible,3.0,t,f,"$2,430.0",35135
11146,43398,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,325.0",5878
11147,73723,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,793.0",17801
11148,10797,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,5,moderate,2.0,t,f,"$2,040.0",5878
11149,48958,Estonia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,325.0",39642
11150,71140,Rwanda,Type G0,Plasma,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$2,989.0",3389
11151,34601,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$8,670.0",7058
11152,21237,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,390.0",47256
11153,73038,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,5.0,t,f,"$3,821.0",11510
11154,75289,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,3,moderate,2.0,f,f,"$1,780.0",11744
11155,15872,Malta,Type V5,Plasma,ThetaBase Services,2.0,7,flexible,3.0,f,f,"$3,327.0",24026
11156,64324,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,040.0",20587
11157,4278,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,4.0,f,f,"$2,170.0",26373
11158,7643,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,f,f,"$4,120.0",4330
11159,76950,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,f,f,"$4,770.0",4330
11160,47342,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,1.0,f,f,"$4,640.0",4330
11161,65105,Costa Rica,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,390.0",13786
11162,34787,Niue,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,650.0",36327
11163,46403,Barbados,Type F5,Plasma,ThetaBase Services,4.0,8,strict,5.0,t,f,"$5,160.0",29382
11164,12570,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,325.0",9147
11165,1042,Barbados,Type V5,Quantum,ThetaBase Services,1.0,3,strict,2.0,t,f,"$1,910.0",27289
11166,30626,Barbados,Type V5,Quantum,ThetaBase Services,2.0,6,flexible,4.0,t,f,"$2,365.0",27289
11167,35286,Barbados,Type V5,Quantum,ThetaBase Services,2.0,5,strict,3.0,t,f,"$1,910.0",32792
11168,68574,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,950.0",39109
11169,26142,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,520.0",13160
11170,54573,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,6,strict,1.0,t,f,"$2,157.0",4446
11171,24737,United Kingdom,Type V5,Nuclear,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,260.0",46949
11172,35246,Barbados,Type F5,Plasma,ThetaBase Services,3.0,7,strict,3.0,f,f,"$6,980.0",4330
11173,59560,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,f,f,"$3,470.0",4330
11174,54871,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,f,f,"$4,575.0",4330
11175,60372,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$4,770.0",4330
11176,55192,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,377.0",29119
11177,35602,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,520.0",5173
11178,48749,Estonia,Type V5,Plasma,ThetaBase Services,0.0,3,strict,2.0,t,f,"$1,598.0",44169
11179,32886,Niue,Type F5,Plasma,ThetaBase Services,4.0,6,moderate,3.0,f,f,"$1,910.0",10400
11180,53349,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,t,f,"$2,300.0",3571
11181,17254,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,520.0",23707
11182,6063,Costa Rica,Type I5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,t,f,"$2,040.0",45618
11183,45210,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,t,f,"$2,508.0",44593
11184,32236,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,f,f,"$1,884.0",46332
11185,52964,Malta,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,455.0",49604
11186,23641,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,338.0",21038
11187,61513,Barbados,Type V5,Plasma,ThetaBase Services,3.0,8,strict,6.0,f,f,"$5,420.0",43540
11188,9702,Anguilla,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,t,f,"$3,080.0",12862
11189,53252,Niue,Type F5,Plasma,ThetaBase Services,4.0,7,moderate,5.0,f,f,"$4,120.0",6430
11190,59220,Barbados,Type V5,Quantum,ThetaBase Services,1.0,3,flexible,2.0,f,f,"$1,780.0",41852
11191,28695,Gambia,Type V5,Plasma,ThetaBase Services,3.0,12,moderate,4.0,f,f,"$2,235.0",23497
11192,56533,El Salvador,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$2,170.0",31446
11193,3616,Kiribati,Type F5,Plasma,ThetaBase Services,4.0,9,flexible,5.0,t,f,"$2,430.0",14470
11194,73840,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,t,f,"$3,847.0",7184
11195,12875,Barbados,Type V5,Plasma,ThetaBase Services,3.0,7,strict,3.0,f,f,"$3,795.0",43540
11196,8508,Indonesia,Type F5,Quantum,ThetaBase Services,2.0,2,moderate,2.0,t,f,"$1,130.0",31718
11197,74338,Barbados,Type V5,Plasma,ThetaBase Services,0.0,7,flexible,5.0,f,f,"$2,950.0",32464
11198,54668,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,377.0",6191
11199,1795,Uzbekistan,Type V7,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,001.0",6894
11200,36370,Rwanda,Type F5,Quantum,ThetaBase Services,0.0,2,flexible,1.0,t,f,"$1,351.0",3410
11201,28135,Uzbekistan,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,t,f,"$3,210.0",33873
11202,4911,Malta,Type V5,Plasma,ThetaBase Services,2.0,9,strict,2.0,t,f,"$4,120.0",33873
11203,37301,Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,377.0",8341
11204,30522,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,t,f,"$2,495.0",16573
11205,66205,Micronesia,Type F5,Plasma,ThetaBase Services,3.0,8,strict,3.0,f,f,"$5,420.0",40364
11206,41859,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,4,flexible,2.0,t,f,"$1,260.0",33948
11207,17203,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,455.0",47974
11208,68757,Sao Tome and Principe,Type L7,Quantum,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,430.0",452
11209,23786,Barbados,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,f,f,"$3,145.0",7967
11210,11048,Gambia,Type F5,Plasma,ThetaBase Services,2.0,6,strict,2.0,t,f,"$2,300.0",11913
11211,5612,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,430.0",28828
11212,61455,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$3,470.0",42286
11213,21153,Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,t,f,"$3,067.0",7184
11214,51078,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,520.0",35680
11215,13342,Marshall Islands,Type F5,Plasma,ThetaBase Services,4.0,8,strict,4.0,f,f,"$2,040.0",33232
11216,10647,Indonesia,Type V5,Plasma,ThetaBase Services,3.0,7,flexible,5.0,t,f,"$2,105.0",590
11217,58786,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,t,f,"$2,820.0",5173
11218,62213,Costa Rica,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,690.0",31636
11219,74502,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,4.0,6,flexible,5.0,f,f,"$3,470.0",38047
11220,41018,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,t,f,"$1,143.0",44128
11221,42890,Bosnia and Herzegovina,Type V7,Plasma,ThetaBase Services,1.0,3,strict,1.0,t,f,"$1,845.0",15715
11222,63399,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,650.0",8489
11223,55088,Malta,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,f,f,"$3,795.0",39070
11224,21809,Kiribati,Type G0,Plasma,ThetaBase Services,0.0,2,flexible,1.0,t,f,"$1,845.0",11125
11225,49423,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,f,f,"$2,170.0",49148
11226,58153,Rwanda,Type O3,Quantum,ThetaBase Services,1.0,2,moderate,2.0,t,f,"$1,494.0",49525
11227,74978,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,299.0",2633
11228,73955,Gambia,Type V5,Plasma,ThetaBase Services,3.0,5,strict,3.0,t,f,"$2,625.0",27265
11229,6303,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,f,f,"$3,197.0",7184
11230,24607,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,416.0",27473
11231,39530,Micronesia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,585.0",47665
11232,12122,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,t,f,"$2,040.0",3961
11233,4199,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,t,f,"$2,040.0",3961
11234,44650,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$2,404.0",19390
11235,31161,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,260.0",18955
11236,3375,Malta,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,2.0,t,f,"$2,638.0",47381
11237,12380,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,690.0",38921
11238,72775,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,t,f,"$2,170.0",5136
11239,43669,Nicaragua,Type N0,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,117.0",48857
11240,1869,Nicaragua,Type N0,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,117.0",48857
11241,15138,Nicaragua,Type N0,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,117.0",48857
11242,29281,Nicaragua,Type N0,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,104.0",48857
11243,5302,Nicaragua,Type N0,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,091.0",48857
11244,4303,Nicaragua,Type N0,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,091.0",48857
11245,31223,Nicaragua,Type N0,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,117.0",48857
11246,68783,Nicaragua,Type N0,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,104.0",48857
11247,18882,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,5,strict,2.0,f,f,"$2,170.0",5679
11248,31818,Nicaragua,Type N0,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,078.0",48857
